QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
313b72ce5b14f3d0b86b91c7bc6497be,A,A,A,A,A,A
6efbe0725841b961848b6935fe67a471,A,E,D,E,A,A
4163cfdd31feb277084ceb3996b3a851,C,C,C,C,C,C
3f720c9ad7f3eb99400dd8c81fc269d8,C,D,D,D,C,C
4dbeeb50a01a3b5c9c76d1052c4b14ea,D,A,C,A,A,A
129014ff081296c3d9bbc338c5ff32db,C,C,C,D,B,B
8f495e9bcd88ce23617197520442090c,B,B,B,B,B,B
6dc921840aa1e5dda3333b79007f630b,A,A,D,A,A,A
c879e1677869c4d58102c608da805453,A,A,A,A,A,A
16699879d1f1b67f1664e78324cadd65,E,E,E,E,B,B
a7c9d4f6be3bb973c4ebecb1e841b3ac,C,C,C,C,E,E
9f84a7225b5da1e119ae54919f38ba79,A,C,A,A,A,A
70a97a0079878b3a46080d00a4e118fb,A,E,C,E,A,A
00dc6e53c3715d0050ffb78646cd6c7c,A,E,B,E,E,E
d829cc86312173f28b877987ae87fd7c,B,E,B,E,B,B
223d54ae26635218666dc05f42a469e9,D,D,D,D,D,D
f75bb741497541837b92c4c2a113f5a4,B,A,E,A,E,E
5208880ea3b34d2de7ab59aedf499225,E,E,A,E,E,E
21db09783c773fed677cd5ec3b71eecf,C,A,E,A,D,D
63e0569414c0bc6e51c8c230a598ac55,C,C,D,C,C,C
142626e4fc9656c97d7d7f93822cc381,B,C,C,C,B,B
c59b184974e5f820763bd901a62a5473,B,C,D,C,E,E
58c3817107e323fdd7d70c4014990626,D,E,B,E,A,A
a7be27a64aad72c029f05a2c7fc6d55f,B,B,B,B,B,B
6122883c3b5cd10b59a29dbd582e19c8,D,E,A,E,E,E
5cc173999089fd11673252a58b8c0feb,A,A,A,A,A,A
d57ca8ce3f5ef4794d127c2385228698,A,D,E,D,A,A
d6503fc1f87e3e2caeb7bf8e16526e0f,A,B,B,B,A,A
1c16c914f3e9e99c678d6f1ec30194a8,D,E,D,E,A,A
a7b24b7ab7f0065c8688ee84d47899f1,B,B,B,D,B,B
e97a7b91a1ca85f362c42e04c983fc2a,C,A,A,B,C,C
bc07822ca1f8892b80d632b9c03e1187,C,A,A,A,C,C
367a52860ea02568f014242ec1967d78,E,E,E,E,E,E
ca9a3ccfb140aa66816f96ac983b6d9f,A,D,C,D,A,A
591221f7cf4790253d19b08d9ea1f77e,A,E,B,E,A,A
cf9904211d9c602da9e41be0e3b24aff,B,B,B,E,B,B
864ff0aa11611d0de8865034ac0ecb86,D,D,D,D,A,A
d4ebade47b1e84ab403efc715a7ca991,E,A,E,A,E,E
3c0a8fd4547feaa73b8e5d797e7ecc76,B,B,B,B,B,B
ad3aa40dec688333dba0b88e325481ea,D,C,D,C,E,E
1bca9774955d7e794a6e48ffcf95e728,A,E,E,E,A,A
68b13a7a996a07b8ea6731349d9348a4,C,E,A,E,C,C
c12221a251d96e691753cfd3ac0b33c4,A,D,D,D,A,A
de450d514150b9ff12c25026253116f8,D,A,A,A,D,D
042ce5d57aed06e6988c3739050fb1e4,D,B,D,B,D,D
77a4a131e9083f6a4c70e8f88df54056,B,B,B,A,B,B
5f26970bd0b7b4a38f185aa5d5688717,D,C,B,C,E,E
8adc90ed047cb821793c84567a14d2e2,B,B,B,B,B,B
167c0dc61979a026ebeb721f9513bda2,C,E,D,E,C,C
1cc14f6c9ae4435ddb4e4c520eee0065,C,A,C,A,C,C
49430bdae459f7368471e14391d0eeb1,E,E,D,E,E,E
e63b2dd1db7e1bd707956a41d3d2a83c,A,D,B,D,A,A
b18afff8078a6baa334b8bfb21db8624,A,A,A,A,D,D
84a559081220249df3a27f1f406594f6,D,D,B,D,D,D
eefde762b9bf947d1c1b87fea4bbe6b4,C,A,D,A,C,C
2a258ed37974c9226cbb32cfbf88d4f0,D,E,E,E,D,D
308b1c17a0dc5273d442dba191789de7,D,D,D,D,D,D
5f3357cd75e10f08d46195289d1a823d,A,C,D,D,C,C
8c157adc2027737cefb4ee0d6c9836d6,C,C,C,C,C,C
688772598f69066794067c48197a9ab2,E,B,D,B,E,E
6874cbf68869d5482b719778f85b09a5,E,C,C,A,D,D
397efef2f7c69fbb8f7507f2907196e3,A,A,A,A,A,A
6741642ade99f46b6086e9468f327b49,D,A,A,A,D,D
c4dcfeacbbc2d365a6fc34d8811e4ed6,D,B,E,B,E,E
64ce22ee28a83119363b83a83de1ae92,B,A,A,A,B,B
46376ac886af06e85beac37f3391c357,A,D,B,D,D,D
4bc34224aaa443baad6ccae86e11f3ab,A,A,A,A,A,A
9fd4737d024fb0d6a9f047bed295bddb,E,B,B,A,E,E
2713983edc30c6391b9aa4ef2cb7ed79,B,B,B,B,B,B
478a2734a41c208d54b79e165590c8d2,B,D,D,D,B,B
8f338dbffed1b6489297aeeace0e6388,D,E,B,E,D,D
2060c15ad927d63db327f6277abee731,E,A,A,D,A,A
a74b9266de3c155863231cc6eae36dce,C,C,A,C,E,E
78cc94259c69fe5860663cfb709e12d0,D,D,D,D,D,D
0207126210b7d3c65da2f62b175e0e99,C,A,C,A,C,C
75ca0cb4e5e4ff188fcf7aa2c8af58fb,C,C,D,E,C,C
6bdb0431fa12fbdc5d641044379eec7b,C,C,A,C,C,C
86ca5b66f3edd3ba38f117dd2c2cc1b2,A,B,C,B,A,A
3c4726ed93e78b8c9ed9ff4ac444a62f,C,E,E,E,E,E
aa55b7f6b2b2c627ea7d95b621a0ffbf,C,A,B,A,E,E
5b31de5a0506985dea62030485e9c3c3,B,D,D,D,C,C
9a2a94207d01eae356a632638c708505,B,A,A,A,B,B
6b819727eb8a670df26a7ffad036c119,D,E,E,E,D,D
bb7e95200163d56ff217cba6eae470c8,B,B,B,B,B,B
e1c1e59bef82df97789fb74211588d25,E,A,A,C,E,E
b050548eda5c0aa847542a5e5f2226ea,B,B,E,B,B,B
5fed6d8e79458a77fafccc77c5430166,A,A,A,A,A,A
4840397382c65294f9f1505cd5845799,D,E,D,E,E,E
98f268fe3f6603dffd1ef3720e612adf,D,A,A,A,D,D
1958f3bf80c4515629f0d342c540c0b8,C,E,C,E,C,C
d27d0465137f3c709426eccae98acbe5,C,A,A,A,C,C
d227f28c9490843fb225fcf4c7904ba9,A,A,A,A,A,A
b2c3a4d4c013ec6251bcfd92f35063d6,E,D,B,D,E,E
3667955cd4a7b8af3f2ed35747eea857,A,E,C,E,E,E
8f94e2afc2456142d50a8e76bb4f2ba7,A,A,E,A,E,E
86ea5303d0194c17ac6f6dec5585751d,E,B,A,B,C,C
371f22b6bf7c922f4f3a3ed182992656,D,D,B,D,D,D
53cec6df76ad2fc0d802979682d1ce4e,E,C,C,C,E,E
126fcd9a539ac8237f82863df295108e,C,C,C,C,C,C
b629881148db7b32eed4d225fedf7c31,A,A,A,A,A,A
f35128ce82c006de5f73efdd0f9cca06,C,D,E,D,C,C
e5a694ab7333ea27a942613d248b732a,E,E,E,E,D,D
c330780e3e855a5b2bd730b9a3997c5c,B,A,A,A,B,B
fa01c3b02ef685da10246088861f8e1b,C,E,E,E,E,E
4c0253d32a773f66cd70cc19cec89f80,B,D,B,D,B,B
f135ec42b0fa32dfcbf41e8af1fa9476,C,A,A,A,E,E
7c22c55993fccd4c7d3c4d1f97bfff7e,C,B,B,B,E,E
ed0937d5ecad752068e97f9d8c5bd5c5,B,B,A,B,B,B
eae086f7e41faeffd22f8bb5b9e40cbc,C,C,C,C,C,C
8e455fecd2912108d741759ebc26183e,C,D,D,D,D,D
640fa2a025a73dc0087c55a397b339d9,A,D,D,D,A,A
441fe2061e792c3df4f60a0dc41766e2,E,A,E,A,E,E
02c5b92d97670cdd5fbf7a1f697fbff8,D,D,D,D,D,D
d4fc07e02f2bc0492f67eb96af10538b,E,A,A,A,E,E
6efacba15f0cd3ff31915405875895f8,A,C,A,A,A,A
9b54283999001e13a8a43d3e2a1c392b,E,A,A,A,E,E
35cb4c0687c17933114b02377f6c77d6,A,C,A,C,A,A
5f1b5f7b8cba3d315e96435bb4720135,A,B,A,B,E,E
dff0e9959fcbbe48b43e62156248a553,B,B,D,B,B,B
e539f3d55509e93558373042bb1e3ed4,B,B,B,B,B,B
037b67b11456abd7e556d3a864eceba4,B,B,B,B,B,B
e99da2b1d9ec4be89c2b42407aa5a15f,B,B,E,B,B,B
586f0c1a627e0199a2e07b77e729f4dc,A,A,A,A,A,A
ab6872dabd0cc54c55200282e19294f4,C,B,C,B,C,C
901dc43313a51b67a0bdff75b4415a49,E,B,A,B,E,E
45f0c751b90321956f1f1fb67f33f5c4,E,E,D,E,E,E
aa3ad08cfe609df6c1024ad7a0665d94,A,B,B,B,A,A
4c71b0e5cbd0f9fcc0c4086c49552c65,C,B,B,B,C,C
6f18c3f29d65c51e1f4a79cc291b8a96,B,A,C,A,E,E
10a9268f59c783e75131ae08e28202a5,C,C,D,C,C,C
442dd2d372228b9942f55d761ef961a3,B,C,C,C,A,A
a7f8089e91cf764119cc90d33bbe6c54,C,B,B,B,B,B
8e3dfa1aa4cee48a75da9fcb203e754f,B,C,A,C,B,B
585a194bba23870f6a636068f081de00,B,A,C,A,C,C
9433423c6b7d9f9d0a2aca1cdf63c139,B,B,E,B,B,B
c10ebb0e1b588d6a534edb297d2f4443,A,A,A,A,A,A
7851102d9fb1010792e4860dfd408f59,B,B,B,B,B,B
304200a3cd10da12a92022893f0fe3fc,D,D,B,D,D,D
2ac67ce590944ea9c5ee1dd41a721c56,C,D,D,D,B,B
a378255dfaa7c238d1c258084726c899,E,B,B,B,E,E
93cdaa3a2af5822034be244004277fa3,B,E,D,E,A,A
12148e42c0fc0ffa3e612967070abcfd,C,C,C,C,C,C
c70ff170a6f133cad91ea2d9dfc4ce0d,B,B,A,B,C,C
0077e331c0a3d611c0d8ad367783f2ef,B,C,C,C,B,B
be8a6042c28c545dc971b4340b675365,E,B,B,B,B,B
6782b7ce5d7fe7245edd246d63f6014b,C,C,C,C,C,C
5eae9a162af2fd897c50ed1883a3809a,A,A,B,A,A,A
27fece3289aea6b667d3f2f3402327f8,E,E,E,E,E,E
35c3f9787f43626188837159ca86c8f2,A,A,D,A,A,A
5a55a24206cf1e342afde7991c6b0b76,A,D,D,D,A,A
9c047d024146b4fecd933e559f0adb4f,A,A,D,A,A,A
278aa323f2f0790e40716b6bd5dbed91,D,D,D,D,D,D
a76971c0fa4f8d0e32fcaf1298367c62,D,C,D,C,D,D
41e688b8ec1b507dbb8f8b37b40f26e6,E,E,B,E,E,E
946ba9d7088272f0a81647ac1c347d03,C,A,C,A,C,C
6aa6caa33c91e2a08bc2e18a1d4da225,E,C,C,C,E,E
b9d9d5dde90821e21b97f13e7fb97e29,E,E,D,B,E,E
b4a8d7e89ea6e3bf9e208a75a13fee6a,D,D,A,D,A,A
c8660d8acad677ef247856e930a27f06,B,E,E,E,B,B
ba37a5a38dd740acde5b00dc3d0ce4de,B,A,B,A,E,E
f375ae73d22eb099f403128708e21962,D,D,D,D,D,D
748842cda8d355f5511d23d7f7a7bb67,C,C,C,C,E,E
3ff447228a51f78915ad6da75a85aa3c,B,B,B,B,B,B
cfd9ae46361ef2f811b932f86d2a9af3,E,D,A,D,E,E
1c57cabf4fa376748e7474ced6243e50,B,C,B,C,E,E
3c95d76ae5da18d365ed68e6fc583f82,D,D,D,D,D,D
af602ff4c6b62274a6ee77fc4469d033,B,B,E,B,E,E
111d65fa327038cc38c2f3048975fced,C,C,B,C,C,C
dd1f94d7288ed696f2d83b04abbf27a7,D,C,C,C,C,C
2d7c65a4a693574f855232f94572ca08,E,E,C,E,E,E
4595eae0857e01310adf19cbc138ea7c,B,C,A,C,B,B
3fef24d7a9fb1277e34a9f974ff224c7,E,E,B,E,E,E
b2e81809ec3b362fe74ee3ffcabcfdb2,D,D,D,D,C,C
b83bd22293f7a568bb252284c30ce794,D,D,D,D,D,D
57981c6a9d5da85a76862132a8e073fb,B,C,C,C,C,C
6cf454a0c090977244f9230f1f378101,D,E,E,E,C,C
224ee9278a5d86a20259060906f98534,C,B,A,C,B,B
ac537f9449ac031158ec6b26818c76f0,E,D,A,D,E,E
bedecf8ae38e7a53da80867ce3bbf109,B,E,E,E,B,B
8e488bdeb73407ee3b5607c5e8199c4c,A,A,D,A,A,A
a771ea8c42519d651e2b1ab36a6187b7,A,D,A,D,A,A
adab3ab59ebc571bb6ad7fe9fe83e658,A,D,D,D,A,A
ef5c48e2dda987a571e38050bc025089,D,A,D,A,D,D
e4e75b4db04649655944f498d692a8b0,D,E,E,E,D,D
186b8452b77887245e8a03b50763e5d9,B,D,C,D,C,C
c3b6280d05a9f9c5b031fcbeaa0ce695,D,B,D,B,D,D
7d0dc85078e9a3f6f75c0748f8f35cff,B,C,A,B,B,B
4cfd8cde494308c8398b5c098fab7513,B,A,A,C,B,B
6ed5fecfcd524d8317379bb30a4d0155,B,B,B,B,B,B
10c1c0850b36483acd704fcfbc4977f1,C,D,B,D,C,C
2cf37e30fd473813d6f771c834be059f,D,A,A,B,D,D
a101c1e16d7a981e4b45bf7877331e9a,C,C,C,C,C,C
281cfc48534dff007f079127d783d896,C,C,C,C,C,C
5281d93d60f0211457be3fbe391b6953,D,E,D,E,B,B
e265c5c0ca20d6e00c9fa8f319d8a70e,C,B,B,C,C,C
6a863576a54d17a6532e124a8b2ac15c,B,B,C,B,B,B
24bb2394b6bd778b607ca923aee8e994,A,A,E,A,B,B
be24e81e1761b422038365cd06e82edd,D,B,E,B,D,D
99a48d64cd006ffea87cfa90b70a1779,C,A,B,A,C,C
621d52d498adeb41ecb372b53b0fcaa1,C,E,C,E,C,C
2c1f36267c3663cd1bb22e33f297be1b,D,D,B,D,B,B
0a678030fce19b9117ae66c9c25de176_1,D,C,E,C,E,E
fcd70a597379ac881085a01e342ad14d,C,E,E,E,C,C
ee17387dd4b07989289d3bb52af6e1bd,D,D,D,D,D,D
4c1c40318e80663bff06da16b25ee2fa,B,A,B,A,A,A
cd82b8028c5eebd83fe699a378081a27,B,C,C,C,C,C
9d4ba0de43138f1c11fe743fdeec3711,E,B,C,A,E,E
425b0b6a8a1ab08dd22112225f7d5b80,B,A,B,A,B,B
d628915698086f4ce0803d11c956c81f,C,C,C,C,C,C
1b3bf9c8c110a5a99112d8b2a9c7b2fc,E,E,E,E,E,E
7056e96e868c41ea64b83d64ca04a17a,D,A,C,A,D,D
c25090c0c98a9f6d3422fc18ad619485,B,B,B,B,A,A
7914facfac0229988dbd1f08de595257,A,A,A,A,A,A
426b4d98b3be2bba2da369201df57b93,A,D,C,D,A,A
a761edb5bcd7ba65469c728120d784b0,E,D,E,D,E,E
9527d2260447025abb4c16c01a94362e,A,B,C,B,C,C
053cf211b1d127fd8367a6b525a9b5d1,D,E,B,E,A,A
61db8bfe6897f7e9c94ca01f18b81247,B,B,B,B,B,B
8925c36be89c1dac1895bfcaa00af669,C,C,C,C,E,E
023e0dc9dc6e38d0022071863faf0b24,A,A,C,A,A,A
16912e49de8f6dc76587313d412939fb,E,E,C,E,E,E
1d07feee00546a112dec6217c2bb8211,E,E,E,E,E,E
e5560742a17cd947a286bd9554733dd9,D,D,B,D,A,A
1c6276430327d4bd9d1574f7a0ee7279,B,C,D,C,B,B
af05b2fcdea00def1a6b06d92f9e302e,A,C,C,A,E,E
273325ff03af43788ef0c0088b3b3e08,A,A,C,A,A,A
3a50c01dd53dfede034c7a651f5d1b53,E,A,B,A,A,A
ff27630bebc1e4637efd60af36d3aa1a,C,C,C,C,E,E
21ef5bca653dd05e1083efb0088b700a,A,A,A,A,A,A
9a5ae9ae6a2a726264402ae77be3a5f6,E,A,E,A,E,E
30295d0b6555ce0ce93d6d8d203fa3e9,B,C,E,C,B,B
eea25e5cd3cd9ed7f1456ed15e10f4c5,E,E,E,E,E,E
8ecfe2162ffddef20926ef2b3bc8044f,A,E,E,E,A,A
1a6d05487564a060d9636c28f3ad0f87,B,B,E,B,B,B
166a64fb204a93679ce2d2bc89c44766,E,B,D,B,C,C
fa2f471d6215f07c68fd24a6d6072279,E,D,A,E,B,B
060a29ea956bac3a63edb3b14d13e17b,D,D,D,D,D,D
db74d4777b797cb02ffeca40109dbf66,A,D,B,D,A,A
00d1b14120c83326aefe1efc984c9b99,A,A,A,A,A,A
64539b804a1bc60aeaa08445a4a73e56,C,A,A,E,C,C
31639b8e660f6067c5e7fdad401c691d,E,E,E,E,E,E
700b354741df6b360ca2b18d3eaa90f3,A,B,A,B,A,A
0c7fbd3c7fdcb5eb691976cb9bdb19c9,D,D,C,D,D,D
3a8f31e4c2cc4a8afab6bcd8c853ef5d,A,A,A,A,A,A
cec56d3dcd19e8e6bfd22f030fb76b79,C,C,E,C,C,C
cfdd7683578d568936fbe383eeabf59f,E,E,B,E,E,E
390eef19c5f2b7fbd42f56cf036e1fd3,A,A,C,A,C,C
9c9b4bcecee97fc89d278e6d80b3bd54,C,C,C,C,A,A
8b88ad5408773ff4d936ba9abb4e581f,B,B,B,E,B,B
d4bd50180e11e2801e7285938b5d522f,B,E,B,E,B,B
38803891b0daa4025b532e33fa99f5fd,C,D,E,D,E,E
e7597fcdf83b8699cb72e8be21a8ccc4,A,A,A,A,E,E
88418e588c6953523a6392ba0ea700dc,C,C,C,C,C,C
3fe45ab3bd4a844ea290050fc0ece8c1,B,B,B,D,B,B
9161571d68412336178789272c24de36,D,C,C,C,C,C
9a048000d8616b5f5db61e6c929c5d52,A,A,B,C,E,E
98271e0826e61225312803264c1b5c79,C,C,A,D,C,C
492c66f8eef0a7728604dfde2897fc83,A,A,B,A,A,A
21d041c256ae7259440afcb96ecda7cd,C,A,E,A,E,E
efbc56534bb0b203b8d0f45894f64590,D,D,E,D,D,D
8817dade72e2a2f4cb6c6931c866e286,B,C,A,C,B,B
d1d80f91dc752e4cc436c2f388b0825a,C,C,C,C,C,C
cf4fe362fd2cdd6be4da8ab4254a5450,A,A,A,A,A,A
8558b1ac797ef33603f0282b6f48ec11,D,D,D,D,D,D
7708588b79ab24c24924c149ffeda636,C,E,E,E,E,E
1849cd3efcd63552fb823d5718a0e3ca,C,E,A,E,E,E
f04d768ab0436b966b2700bb326932a4,B,C,C,E,E,E
edc64e02a623d1e2fac666eae4daebd2,A,A,A,A,E,E
f25e636cdce825df2424c6a15df9a3d7,A,C,D,C,A,A
559ae2b0bfc4b4e66e1acea8b11b485d,B,B,B,B,B,B
80470c5f592040322c50914bb4129d64,B,D,D,D,D,D
8d8f7307cc607de68ab89e916837754b,A,C,A,C,C,C
6b2fb7c2129402ebcb82add2e6786eee,B,B,D,B,B,B
2712fa7029d5a0d3325792eb0ab4bda1,D,D,D,D,D,D
2c25cc629c5d288661a6dab02a983903,B,A,B,A,B,B
ae46592ede161cf74ae015d6ba85ef56,C,C,B,C,C,C
6e2a23424a446d3b2207dbb735df4087,C,C,C,C,C,C
b104d29dabf27110d37de7a20dc88e7c,A,A,A,A,A,A
d40f27c20fe7b78c4eed93f3236e5e27,B,B,B,B,E,E
91fdc7b432e6044463a85f55c4415105,E,A,D,A,A,A
8905f167f1886d77df77d601e3a52208,B,D,C,D,B,B
6e95e20d2209385bfcc7992e8c89fa4f,E,B,E,B,E,E
6e982b31a550b2758535d871ff3326ed,B,B,C,B,B,B
e3c8dca9b03466e3458d6390d2a743ad,E,D,A,C,E,E
ae139930c36b24e69072739efb56b8f6,C,D,D,D,B,B
3cf2b7edac6248d75d197bfa87178d3c,A,A,A,A,A,A
98717aa79be7f97bd2bc30ddb955bde3,E,E,D,E,E,E
bf02238ab227b089b1abd6c8296ae62c,E,E,E,E,E,E
1e06fa0be2757295aaa214bd94484581,B,B,B,B,A,A
6ca5d748b657d22d2bb2309f1767b564,B,B,B,B,B,B
fe1c641d51f6b6d6dbde0327bd05254e,D,A,A,A,A,A
419a6fdbcf61d9aab8d74aad67c6fb0e,C,C,B,C,C,C
17e5e2f42d600c5f5c4c38eb2cbd7314,C,D,D,D,C,C
6be9480c1d26d1b7971abca7df2fc9f3,A,C,A,C,A,A
015a071d30083bc577582aa5bdda4a29,D,A,B,A,D,D
de66e0357bf7af5de53bcc9fbed593a4,B,C,D,C,B,B
5f53f5fd4074208a09a46dd5a3c2ee10,C,A,A,A,E,E
5fb1435d9c3b6181fd52f76be92b2aa4,C,C,E,C,A,A
f463518f238f8f14a28eb0489241ca21,A,A,C,D,E,E
ade492ecf38a64f428826a487dc6f1af,C,B,E,B,C,C
a163c604a97a9e2a24e80ee2b688cd1a,C,C,C,C,C,C
15da6bba033acc29af98c932b5086d43,D,D,A,E,D,D
a352ca88cd2f2a166b81695a024aef6f,A,A,A,D,A,A
79b0fe7bd10df32690a5bd4c70015813,D,A,D,E,D,D
66f10fa8ef8528be1e1657203fb22cd7,B,D,D,D,C,C
547b59bd29f90bdba406cccba0eedabf,A,A,E,A,A,A
b04a89af6e2dc68d9dfce42b23bf4286,C,B,C,D,A,A
846a368a6c74259556f8df1a31db77cb,A,B,B,B,A,A
0df9a119ef8988d51b9c7ec3692a8b8f,A,C,C,C,B,B
cc51d7057648d7fce97390dcffb80993,E,E,C,E,E,E
ec21d80a4d83e6a64f334e8a387892d7,E,A,B,A,E,E
cbfce67fb3a30f5e7a331181999b835f,D,D,A,D,D,D
75d5c5826a25578a0e6dcd67f039448a,B,D,C,D,A,A
a21240dbb4ec426a273f29867279675a,C,D,D,D,C,C
014985faaf2e1bfe89c0f59f2c6d7868,C,C,E,C,C,C
450f53796fbebcda80033c5ba18568fb,A,A,E,A,A,A
88aead3f822edc2bb05a62bef6553af4,C,C,B,C,C,C
46ca6bd9f49dbd1c50f741d57e992f2c,D,D,C,D,D,D
532d0f4930a53a1f634d5f4e88c9229d,A,D,E,D,A,A
845aeda340c18bda551ff0ccdf8d36ff,A,A,B,A,A,A
219c5eefed43767ce7fc127c1a9bf372,C,A,B,C,C,C
d16ad1b3e6f6cf7640e195a79814e44d,E,E,E,E,E,E
0033056483ba6423535f0d693d09c4cf_1,C,E,D,B,E,E
e440c72b49b7e849097c7b84941f757d,D,B,E,B,E,E
86ba68d1d1eee1e96b9c91e647b683ff,E,A,A,A,E,E
5ce460f91deb51a4a75f27b02055400f,C,C,C,D,B,B
e1f9e9a9768c9404e1d87cbeb46dbe46,E,A,A,A,E,E
019723372ddd53350d4a7e5c295b3f3d,B,A,A,A,B,B
1760e62a728c0ad47d6e335e86b79959,D,D,D,D,D,D
ffb12644111a2dafcf8046dd9e3d90c7,A,A,C,A,A,A
7c85b1f41772249434e239133d5ec29d,A,A,A,A,A,A
17d74e68f303b16a0be1eac1bd83b75c,E,E,E,E,E,E
a406fbf1b10901edf09bab84f93e1934,C,E,E,E,E,E
7a91e4eaeae10587d4e2825059653676,C,D,B,D,C,C
42d7d7be21fa10c33349698467034f8c,A,E,E,A,A,A
72ef2d003d1e0b0fb5c0b7e8ed4a1435,B,D,D,D,B,B
8880e7de8b2393d5bc9ce6c25c9de663,B,B,A,B,B,B
c069068d43d4121fc6109d97b8ba95fb,E,D,D,D,D,D
c71eb7cd83924eb47dfdc9c8994fdd5a,C,C,D,C,B,B
f024f923d78e5c0a4c0c4baa3ddccf05,C,C,E,C,C,C
e3b05b99436effba6ae8badb4639e14c,A,A,D,A,D,D
59050527783813c65767457d82102384,E,E,D,E,E,E
0a0d0c29bd60c8e15d0ac8986423c359,B,B,B,B,B,B
f82c73e2c114c3cb73242c615ada8121,E,E,B,E,E,E
1920e87f7445e9c82137012d57d7a947,D,D,B,D,D,D
77e89459b707580181a431f55ca1fcfd,C,E,E,E,A,A
36efbe609b3f4e70bc2645d7d0ff7039,B,B,B,B,B,B
396f656f502dbb970e05718dddb66e98,B,D,E,D,D,D
9a8fabb23587508c09e6e5f50e64a08a,A,A,A,A,A,A
faa6284c877b6971ef7c1c0e2eed55f3,E,A,D,A,D,D
3bcd4b0b209629532c51f3819104d1dc,B,C,B,C,B,B
4617e66d3ad9af2263f01296153b7286,E,D,A,D,E,E
4b863ce352f555d359a634eba3aba11a,E,C,C,C,E,E
ce900a04df100a03246efa9d8c3a9e33,B,A,A,A,B,B
42c6db1afb1944f0b91e34e5b236b693,C,E,E,E,E,E
fa93aa6136d2592a0dba24e72cc78f20,E,D,C,D,E,E
43421bedbb69408f17f0bd9a6f13922c,A,B,C,B,A,A
a1ffc07c4d11a255d045df4ee3ca0f2d,A,B,B,C,A,A
