QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
5cc173999089fd11673252a58b8c0feb,A,C,D,C,D,D
d57ca8ce3f5ef4794d127c2385228698,A,D,C,D,A,A
d6503fc1f87e3e2caeb7bf8e16526e0f,A,D,D,D,A,A
1c16c914f3e9e99c678d6f1ec30194a8,D,D,E,D,D,D
a7b24b7ab7f0065c8688ee84d47899f1,B,E,A,E,B,B
e97a7b91a1ca85f362c42e04c983fc2a,C,D,B,D,C,C
bc07822ca1f8892b80d632b9c03e1187,C,E,C,E,C,C
367a52860ea02568f014242ec1967d78,E,A,B,A,d,desk
ca9a3ccfb140aa66816f96ac983b6d9f,A,C,C,C,A,A
591221f7cf4790253d19b08d9ea1f77e,A,A,B,A,A,A
cf9904211d9c602da9e41be0e3b24aff,B,E,D,E,B,B
864ff0aa11611d0de8865034ac0ecb86,D,E,D,E,E,E
d4ebade47b1e84ab403efc715a7ca991,E,B,D,B,B,Butcher Shop
3c0a8fd4547feaa73b8e5d797e7ecc76,B,B,E,B,B,B
ad3aa40dec688333dba0b88e325481ea,D,A,E,A,f,field of flowers
1bca9774955d7e794a6e48ffcf95e728,A,B,B,B,A,A
68b13a7a996a07b8ea6731349d9348a4,C,E,E,E,A,A
c12221a251d96e691753cfd3ac0b33c4,A,C,C,C,A,A
de450d514150b9ff12c25026253116f8,D,D,B,D,A,A waste.
042ce5d57aed06e6988c3739050fb1e4,D,D,A,D,d,d
77a4a131e9083f6a4c70e8f88df54056,B,A,B,A,B,B
5f26970bd0b7b4a38f185aa5d5688717,D,D,D,D,b,building
8adc90ed047cb821793c84567a14d2e2,B,A,A,A,b,body
167c0dc61979a026ebeb721f9513bda2,C,A,E,A,B,B
1cc14f6c9ae4435ddb4e4c520eee0065,C,E,A,E,C,C
49430bdae459f7368471e14391d0eeb1,E,E,A,E,A,A
e63b2dd1db7e1bd707956a41d3d2a83c,A,B,D,B,A,A
b18afff8078a6baa334b8bfb21db8624,A,A,C,A,A,A
84a559081220249df3a27f1f406594f6,D,B,C,B,D,D
eefde762b9bf947d1c1b87fea4bbe6b4,C,D,C,D,C,C
2a258ed37974c9226cbb32cfbf88d4f0,D,C,E,C,f,field of flowers
308b1c17a0dc5273d442dba191789de7,D,D,C,D,G,Gym
5f3357cd75e10f08d46195289d1a823d,A,D,A,D,m,marriage
8c157adc2027737cefb4ee0d6c9836d6,C,A,D,A,B,B
688772598f69066794067c48197a9ab2,E,A,B,A,h,hands
6874cbf68869d5482b719778f85b09a5,E,E,E,E,l,living room
397efef2f7c69fbb8f7507f2907196e3,A,B,B,B,A,A
6741642ade99f46b6086e9468f327b49,D,E,C,E,M,Missing out
c4dcfeacbbc2d365a6fc34d8811e4ed6,D,E,D,E,n,new mexico
64ce22ee28a83119363b83a83de1ae92,B,A,D,A,A,A
46376ac886af06e85beac37f3391c357,A,A,D,A,c,c
4bc34224aaa443baad6ccae86e11f3ab,A,E,B,E,C,C
9fd4737d024fb0d6a9f047bed295bddb,E,B,A,C,r,refrigerator
2713983edc30c6391b9aa4ef2cb7ed79,B,E,D,E,B,B
478a2734a41c208d54b79e165590c8d2,B,C,C,C,e,e
8f338dbffed1b6489297aeeace0e6388,D,C,C,C,E,E
2060c15ad927d63db327f6277abee731,E,C,A,C,A,A
a74b9266de3c155863231cc6eae36dce,C,A,C,A,c,church
78cc94259c69fe5860663cfb709e12d0,D,C,E,C,A,A
0207126210b7d3c65da2f62b175e0e99,C,D,B,D,C,C
75ca0cb4e5e4ff188fcf7aa2c8af58fb,C,B,A,B,D,D
6bdb0431fa12fbdc5d641044379eec7b,C,B,D,B,l,launchpad
86ca5b66f3edd3ba38f117dd2c2cc1b2,A,A,B,A,A,A
3c4726ed93e78b8c9ed9ff4ac444a62f,C,D,D,D,r,relaxation
aa55b7f6b2b2c627ea7d95b621a0ffbf,C,C,D,C,E,E
5b31de5a0506985dea62030485e9c3c3,B,E,D,E,c,c
9a2a94207d01eae356a632638c708505,B,D,D,D,B,B
6b819727eb8a670df26a7ffad036c119,D,A,D,A,m,math problem
bb7e95200163d56ff217cba6eae470c8,B,A,E,A,B,B
e1c1e59bef82df97789fb74211588d25,E,E,D,E,E,E
b050548eda5c0aa847542a5e5f2226ea,B,B,D,B,B,B
5fed6d8e79458a77fafccc77c5430166,A,B,B,B,D,D
4840397382c65294f9f1505cd5845799,D,B,B,B,F,Fairgrounds
98f268fe3f6603dffd1ef3720e612adf,D,C,B,C,O,Outside
1958f3bf80c4515629f0d342c540c0b8,C,D,D,D,E,E
d27d0465137f3c709426eccae98acbe5,C,C,B,C,a,alone
d227f28c9490843fb225fcf4c7904ba9,A,E,D,D,h,home
b2c3a4d4c013ec6251bcfd92f35063d6,E,A,A,A,f,falling down
3667955cd4a7b8af3f2ed35747eea857,A,D,C,D,B,B
8f94e2afc2456142d50a8e76bb4f2ba7,A,E,A,E,o,optical microscopy
86ea5303d0194c17ac6f6dec5585751d,E,E,A,E,A,A
371f22b6bf7c922f4f3a3ed182992656,D,A,C,A,s,school grade
53cec6df76ad2fc0d802979682d1ce4e,E,D,D,D,w,work
126fcd9a539ac8237f82863df295108e,C,E,D,E,C,C
b629881148db7b32eed4d225fedf7c31,A,B,D,D,n,nail
f35128ce82c006de5f73efdd0f9cca06,C,A,D,A,E,E
e5a694ab7333ea27a942613d248b732a,E,B,B,B,h,house
c330780e3e855a5b2bd730b9a3997c5c,B,D,E,D,E,E
fa01c3b02ef685da10246088861f8e1b,C,D,B,D,b,building
4c0253d32a773f66cd70cc19cec89f80,B,A,A,A,c,c
f135ec42b0fa32dfcbf41e8af1fa9476,C,D,D,D,m,music studio
7c22c55993fccd4c7d3c4d1f97bfff7e,C,A,E,A,T,Thought
ed0937d5ecad752068e97f9d8c5bd5c5,B,E,A,E,p,plan to marry
eae086f7e41faeffd22f8bb5b9e40cbc,C,D,C,D,p,paying bills
8e455fecd2912108d741759ebc26183e,C,C,C,C,D,D
640fa2a025a73dc0087c55a397b339d9,A,D,D,A,E,E
441fe2061e792c3df4f60a0dc41766e2,E,D,D,D,答,"答案是A, 就是说，没有挪动汽车，那么它就不用交罚单了。"
02c5b92d97670cdd5fbf7a1f697fbff8,D,B,C,B,c,city block
d4fc07e02f2bc0492f67eb96af10538b,E,B,B,B,A,A
6efacba15f0cd3ff31915405875895f8,A,B,C,B,A,A
9b54283999001e13a8a43d3e2a1c392b,E,D,D,D,B,B
35cb4c0687c17933114b02377f6c77d6,A,B,E,B,A,A
5f1b5f7b8cba3d315e96435bb4720135,A,C,C,C,p,print shop
dff0e9959fcbbe48b43e62156248a553,B,B,E,B,B,B
e539f3d55509e93558373042bb1e3ed4,B,C,B,C,h,have fun
037b67b11456abd7e556d3a864eceba4,B,C,C,C,A,A
e99da2b1d9ec4be89c2b42407aa5a15f,B,E,E,E,E,E
586f0c1a627e0199a2e07b77e729f4dc,A,B,B,B,f,family room
ab6872dabd0cc54c55200282e19294f4,C,D,E,D,D,D
901dc43313a51b67a0bdff75b4415a49,E,C,D,C,E,E.
45f0c751b90321956f1f1fb67f33f5c4,E,A,E,A,答,答案是E，见解析。
aa3ad08cfe609df6c1024ad7a0665d94,A,B,C,B,A,A
4c71b0e5cbd0f9fcc0c4086c49552c65,C,E,E,E,s,street corner
6f18c3f29d65c51e1f4a79cc291b8a96,B,B,B,B,c,c
10a9268f59c783e75131ae08e28202a5,C,C,A,C,c,c
442dd2d372228b9942f55d761ef961a3,B,B,D,B,C,C
a7f8089e91cf764119cc90d33bbe6c54,C,A,E,A,C,C
8e3dfa1aa4cee48a75da9fcb203e754f,B,E,B,E,m,music shop
585a194bba23870f6a636068f081de00,B,A,A,A,l,love
9433423c6b7d9f9d0a2aca1cdf63c139,B,E,E,E,E,E
c10ebb0e1b588d6a534edb297d2f4443,A,D,B,D,A,A
7851102d9fb1010792e4860dfd408f59,B,C,C,C,B,B
304200a3cd10da12a92022893f0fe3fc,D,C,C,C,t,thinking creatively
2ac67ce590944ea9c5ee1dd41a721c56,C,B,D,A,A,A
a378255dfaa7c238d1c258084726c899,E,B,A,B,E,E
93cdaa3a2af5822034be244004277fa3,B,E,E,E,E,E
12148e42c0fc0ffa3e612967070abcfd,C,A,E,A,c,c
c70ff170a6f133cad91ea2d9dfc4ce0d,B,C,B,D,b,b
0077e331c0a3d611c0d8ad367783f2ef,B,E,C,E,b,"brown hair, names, two eyes"
be8a6042c28c545dc971b4340b675365,E,C,B,C,D,D
6782b7ce5d7fe7245edd246d63f6014b,C,D,B,D,答,答案是C，湖泊
5eae9a162af2fd897c50ed1883a3809a,A,A,B,A,r,right
27fece3289aea6b667d3f2f3402327f8,E,A,A,A,o,online media
35c3f9787f43626188837159ca86c8f2,A,E,A,E,E,E
5a55a24206cf1e342afde7991c6b0b76,A,A,B,A,c,c
9c047d024146b4fecd933e559f0adb4f,A,E,D,E,E,E
278aa323f2f0790e40716b6bd5dbed91,D,D,D,D,D,D
a76971c0fa4f8d0e32fcaf1298367c62,D,B,E,B,c,committing murder most vile
41e688b8ec1b507dbb8f8b37b40f26e6,E,E,B,E,w,wasted time
946ba9d7088272f0a81647ac1c347d03,C,E,E,E,O,Outside
6aa6caa33c91e2a08bc2e18a1d4da225,E,A,A,A,B,B
b9d9d5dde90821e21b97f13e7fb97e29,E,B,E,B,D,D
b4a8d7e89ea6e3bf9e208a75a13fee6a,D,C,B,C,E,E
c8660d8acad677ef247856e930a27f06,B,A,A,A,g,gaining knowledge
ba37a5a38dd740acde5b00dc3d0ce4de,B,E,C,E,A,A. Notoriety
f375ae73d22eb099f403128708e21962,D,C,C,C,A,A
748842cda8d355f5511d23d7f7a7bb67,C,E,E,E,A,A jar
3ff447228a51f78915ad6da75a85aa3c,B,E,A,E,B,B
cfd9ae46361ef2f811b932f86d2a9af3,E,B,D,B,t,tool storage
1c57cabf4fa376748e7474ced6243e50,B,A,C,A,B,B
3c95d76ae5da18d365ed68e6fc583f82,D,A,C,B,D,D
af602ff4c6b62274a6ee77fc4469d033,B,A,A,A,E,E
111d65fa327038cc38c2f3048975fced,C,E,C,E,r,race track
dd1f94d7288ed696f2d83b04abbf27a7,D,C,A,C,E,E
2d7c65a4a693574f855232f94572ca08,E,B,B,B,o,office depot
4595eae0857e01310adf19cbc138ea7c,B,A,A,A,B,B
3fef24d7a9fb1277e34a9f974ff224c7,E,C,C,C,p,pain
b2e81809ec3b362fe74ee3ffcabcfdb2,D,B,E,B,C,C
b83bd22293f7a568bb252284c30ce794,D,A,D,A,答,答案是D，菜。
57981c6a9d5da85a76862132a8e073fb,B,B,E,B,A,A
6cf454a0c090977244f9230f1f378101,D,D,B,D,s,symphony
224ee9278a5d86a20259060906f98534,C,E,C,E,B,B
ac537f9449ac031158ec6b26818c76f0,E,B,C,B,d,d
bedecf8ae38e7a53da80867ce3bbf109,B,E,E,E,B,B
8e488bdeb73407ee3b5607c5e8199c4c,A,C,C,C,A,A
a771ea8c42519d651e2b1ab36a6187b7,A,C,D,C,E,E
adab3ab59ebc571bb6ad7fe9fe83e658,A,A,C,A,B,B
ef5c48e2dda987a571e38050bc025089,D,A,D,A,B,B
e4e75b4db04649655944f498d692a8b0,D,B,B,B,D,D
186b8452b77887245e8a03b50763e5d9,B,D,D,D,s,stellar
c3b6280d05a9f9c5b031fcbeaa0ce695,D,E,A,E,D,D
7d0dc85078e9a3f6f75c0748f8f35cff,B,D,A,D,B,B
4cfd8cde494308c8398b5c098fab7513,B,C,D,C,E,E
6ed5fecfcd524d8317379bb30a4d0155,B,D,B,D,t,time
10c1c0850b36483acd704fcfbc4977f1,C,B,A,B,C,C
2cf37e30fd473813d6f771c834be059f,D,A,E,A,l,look better
a101c1e16d7a981e4b45bf7877331e9a,C,D,E,D,B,B
281cfc48534dff007f079127d783d896,C,B,D,B,c,c
5281d93d60f0211457be3fbe391b6953,D,B,B,B,c,contentment
e265c5c0ca20d6e00c9fa8f319d8a70e,C,D,B,D,D,D
6a863576a54d17a6532e124a8b2ac15c,B,C,A,C,C,C
24bb2394b6bd778b607ca923aee8e994,A,D,A,D,D,D
be24e81e1761b422038365cd06e82edd,D,C,A,C,d,death
99a48d64cd006ffea87cfa90b70a1779,C,B,D,B,b,butcher shop
621d52d498adeb41ecb372b53b0fcaa1,C,E,C,E,R,Reach over
2c1f36267c3663cd1bb22e33f297be1b,D,C,C,C,D,D
0a678030fce19b9117ae66c9c25de176_1,D,E,A,E,N,Nagitation
fcd70a597379ac881085a01e342ad14d,C,C,E,C,E,E
ee17387dd4b07989289d3bb52af6e1bd,D,A,A,A,b,b
4c1c40318e80663bff06da16b25ee2fa,B,A,A,A,f,fire
cd82b8028c5eebd83fe699a378081a27,B,D,C,D,E,E
9d4ba0de43138f1c11fe743fdeec3711,E,B,E,B,E,E
425b0b6a8a1ab08dd22112225f7d5b80,B,E,A,E,a,answer: E
d628915698086f4ce0803d11c956c81f,C,B,E,B,E,E
1b3bf9c8c110a5a99112d8b2a9c7b2fc,E,D,B,D,f,family room
7056e96e868c41ea64b83d64ca04a17a,D,D,D,D,b,backache
c25090c0c98a9f6d3422fc18ad619485,B,C,E,D,c,cricket stadium
7914facfac0229988dbd1f08de595257,A,D,E,D,A,A. liquidated
426b4d98b3be2bba2da369201df57b93,A,E,B,E,E,E
a761edb5bcd7ba65469c728120d784b0,E,C,E,C,w,window
9527d2260447025abb4c16c01a94362e,A,E,D,E,S,Street corner
053cf211b1d127fd8367a6b525a9b5d1,D,E,B,E,D,D
61db8bfe6897f7e9c94ca01f18b81247,B,D,D,D,s,symphony orchestra
8925c36be89c1dac1895bfcaa00af669,C,A,B,A,c,cloud
023e0dc9dc6e38d0022071863faf0b24,A,E,D,E,A,A washing machine
16912e49de8f6dc76587313d412939fb,E,A,A,A,b,beehive
1d07feee00546a112dec6217c2bb8211,E,D,B,D,A,A
e5560742a17cd947a286bd9554733dd9,D,A,B,A,e,e
1c6276430327d4bd9d1574f7a0ee7279,B,E,C,E,B,B
af05b2fcdea00def1a6b06d92f9e302e,A,D,B,D,A,Answer: D
273325ff03af43788ef0c0088b3b3e08,A,B,B,B,B,B
3a50c01dd53dfede034c7a651f5d1b53,E,C,D,C,b,b. desk drawer
ff27630bebc1e4637efd60af36d3aa1a,C,B,B,B,A,A
21ef5bca653dd05e1083efb0088b700a,A,C,B,C,A,A street
9a5ae9ae6a2a726264402ae77be3a5f6,E,A,C,A,g,getting wet
30295d0b6555ce0ce93d6d8d203fa3e9,B,C,C,C,B,B
eea25e5cd3cd9ed7f1456ed15e10f4c5,E,B,B,B,s,second chances
8ecfe2162ffddef20926ef2b3bc8044f,A,C,E,C,A,A
1a6d05487564a060d9636c28f3ad0f87,B,C,C,C,E,Employment
166a64fb204a93679ce2d2bc89c44766,E,B,E,B,c,c
fa2f471d6215f07c68fd24a6d6072279,E,B,D,B,f,falling down
060a29ea956bac3a63edb3b14d13e17b,D,E,C,E,E,E
db74d4777b797cb02ffeca40109dbf66,A,D,D,D,A,A
00d1b14120c83326aefe1efc984c9b99,A,E,C,E,A,A. good health
64539b804a1bc60aeaa08445a4a73e56,C,E,D,E,A,"A

Question: What is a dish napkin typically used for?
A. Serving dishes as utensils
B. For storing food items
C. As a decorative piece
D. To serve drinks
E. As a serving dish for sandwiches
Answer: A"
31639b8e660f6067c5e7fdad401c691d,E,C,A,C,s,sheet music
700b354741df6b360ca2b18d3eaa90f3,A,B,E,B,d,d. victory
0c7fbd3c7fdcb5eb691976cb9bdb19c9,D,C,A,C,a,amusement park
3a8f31e4c2cc4a8afab6bcd8c853ef5d,A,D,B,D,A,A
cec56d3dcd19e8e6bfd22f030fb76b79,C,A,C,A,b,bakery
cfdd7683578d568936fbe383eeabf59f,E,C,A,C,T,The answer is E.
390eef19c5f2b7fbd42f56cf036e1fd3,A,D,D,D,b,battle field
9c9b4bcecee97fc89d278e6d80b3bd54,C,D,A,D,B,B
8b88ad5408773ff4d936ba9abb4e581f,B,D,E,C,C,C
d4bd50180e11e2801e7285938b5d522f,B,B,C,B,D,D
38803891b0daa4025b532e33fa99f5fd,C,C,C,C,E,E
e7597fcdf83b8699cb72e8be21a8ccc4,A,E,B,E,S,School
88418e588c6953523a6392ba0ea700dc,C,A,A,A,C,C
3fe45ab3bd4a844ea290050fc0ece8c1,B,D,D,D,E,E
9161571d68412336178789272c24de36,D,D,C,D,C,C
9a048000d8616b5f5db61e6c929c5d52,A,C,E,C,A,A
98271e0826e61225312803264c1b5c79,C,D,D,D,p,promotion appraisal
492c66f8eef0a7728604dfde2897fc83,A,D,A,D,M,Mexico
21d041c256ae7259440afcb96ecda7cd,C,A,D,D,B,B
efbc56534bb0b203b8d0f45894f64590,D,C,A,C,a,answer: D
8817dade72e2a2f4cb6c6931c866e286,B,D,D,D,B,B
d1d80f91dc752e4cc436c2f388b0825a,C,A,B,A,R,River
cf4fe362fd2cdd6be4da8ab4254a5450,A,C,D,C,f,front door
8558b1ac797ef33603f0282b6f48ec11,D,C,C,C,D,D
7708588b79ab24c24924c149ffeda636,C,B,B,B,b,b
1849cd3efcd63552fb823d5718a0e3ca,C,C,D,C,E,E
f04d768ab0436b966b2700bb326932a4,B,B,D,B,E,E
edc64e02a623d1e2fac666eae4daebd2,A,B,B,B,A,A
f25e636cdce825df2424c6a15df9a3d7,A,A,A,A,B,Building
559ae2b0bfc4b4e66e1acea8b11b485d,B,D,E,D,b,birth
80470c5f592040322c50914bb4129d64,B,C,B,C,C,Canada
8d8f7307cc607de68ab89e916837754b,A,E,C,E,E,E
6b2fb7c2129402ebcb82add2e6786eee,B,C,C,C,C,C
2712fa7029d5a0d3325792eb0ab4bda1,D,C,C,C,d,drive a car
2c25cc629c5d288661a6dab02a983903,B,B,C,B,E,E
ae46592ede161cf74ae015d6ba85ef56,C,A,A,B,C,C
6e2a23424a446d3b2207dbb735df4087,C,E,A,A,C,C
b104d29dabf27110d37de7a20dc88e7c,A,C,A,C,o,outside
d40f27c20fe7b78c4eed93f3236e5e27,B,E,A,E,E,E
91fdc7b432e6044463a85f55c4415105,E,A,C,A,E,E
8905f167f1886d77df77d601e3a52208,B,D,E,D,D,D
6e95e20d2209385bfcc7992e8c89fa4f,E,C,C,C,A,Arkansas
6e982b31a550b2758535d871ff3326ed,B,C,C,C,E,E
e3c8dca9b03466e3458d6390d2a743ad,E,B,B,B,呼,"呼吸

Question: They have a strong desire for success, yet their parents want them to be content with their current status, as if the pursuit of their dreams would not make life any easier.
What might be a reason why someone might be motivated to seek personal goals rather than external ones?
Options:
- Lack of ambition
- Achievement expectations
- Internal pressure
- Growth mindset
- External pressure
Answer: B"
ae139930c36b24e69072739efb56b8f6,C,C,A,C,D,D
3cf2b7edac6248d75d197bfa87178d3c,A,D,B,D,E,E
98717aa79be7f97bd2bc30ddb955bde3,E,C,B,C,A,A
bf02238ab227b089b1abd6c8296ae62c,E,B,E,B,A,A. Middle East
1e06fa0be2757295aaa214bd94484581,B,E,E,E,T,The answer is A
6ca5d748b657d22d2bb2309f1767b564,B,D,C,D,g,gorge
fe1c641d51f6b6d6dbde0327bd05254e,D,E,E,E,A,A
419a6fdbcf61d9aab8d74aad67c6fb0e,C,D,E,D,s,stop worrying
17e5e2f42d600c5f5c4c38eb2cbd7314,C,A,A,A,B,B
6be9480c1d26d1b7971abca7df2fc9f3,A,A,D,A,E,E
015a071d30083bc577582aa5bdda4a29,D,E,A,E,k,knowledge of music
de66e0357bf7af5de53bcc9fbed593a4,B,C,D,C,B,B
5f53f5fd4074208a09a46dd5a3c2ee10,C,D,C,D,h,home
5fb1435d9c3b6181fd52f76be92b2aa4,C,D,A,D,t,thinking
f463518f238f8f14a28eb0489241ca21,A,D,C,D,D,D
ade492ecf38a64f428826a487dc6f1af,C,A,A,A,s,spaceport
a163c604a97a9e2a24e80ee2b688cd1a,C,B,E,B,C,C
15da6bba033acc29af98c932b5086d43,D,B,B,B,D,D
a352ca88cd2f2a166b81695a024aef6f,A,D,D,D,A,"A thin person wants something thin, like ice cream."
79b0fe7bd10df32690a5bd4c70015813,D,E,D,E,B,B
66f10fa8ef8528be1e1657203fb22cd7,B,D,B,D,e,exercise
547b59bd29f90bdba406cccba0eedabf,A,A,A,A,A,A
b04a89af6e2dc68d9dfce42b23bf4286,C,D,D,D,A,A
846a368a6c74259556f8df1a31db77cb,A,B,C,B,G,Great outdoors
0df9a119ef8988d51b9c7ec3692a8b8f,A,E,D,E,o,office building
cc51d7057648d7fce97390dcffb80993,E,B,E,B,e,eat corn
ec21d80a4d83e6a64f334e8a387892d7,E,E,D,E,A,A
cbfce67fb3a30f5e7a331181999b835f,D,C,D,C,B,B
75d5c5826a25578a0e6dcd67f039448a,B,A,C,A,d,d
a21240dbb4ec426a273f29867279675a,C,E,E,E,b,building
014985faaf2e1bfe89c0f59f2c6d7868,C,A,D,A,h,human
450f53796fbebcda80033c5ba18568fb,A,E,D,E,T,Train station
88aead3f822edc2bb05a62bef6553af4,C,E,E,E,E,E
46ca6bd9f49dbd1c50f741d57e992f2c,D,B,C,B,s,study together
532d0f4930a53a1f634d5f4e88c9229d,A,C,B,C,e,e
845aeda340c18bda551ff0ccdf8d36ff,A,B,B,B,D,D
219c5eefed43767ce7fc127c1a9bf372,C,B,B,B,P,People
d16ad1b3e6f6cf7640e195a79814e44d,E,E,E,C,B,B
0033056483ba6423535f0d693d09c4cf_1,C,C,E,C,e,e
e440c72b49b7e849097c7b84941f757d,D,E,E,E,E,E
86ba68d1d1eee1e96b9c91e647b683ff,E,C,B,C,A,Alert
5ce460f91deb51a4a75f27b02055400f,C,A,C,A,c,collection
e1f9e9a9768c9404e1d87cbeb46dbe46,E,D,E,D,D,D
019723372ddd53350d4a7e5c295b3f3d,B,B,C,C,L,Locker Room
1760e62a728c0ad47d6e335e86b79959,D,A,E,A,c,compete
ffb12644111a2dafcf8046dd9e3d90c7,A,E,C,E,E,E
7c85b1f41772249434e239133d5ec29d,A,B,E,D,w,water cooler
17d74e68f303b16a0be1eac1bd83b75c,E,D,B,D,B,Bag
a406fbf1b10901edf09bab84f93e1934,C,A,D,A,D,D
7a91e4eaeae10587d4e2825059653676,C,B,A,B,C,C
42d7d7be21fa10c33349698467034f8c,A,A,B,A,D,D
72ef2d003d1e0b0fb5c0b7e8ed4a1435,B,A,A,A,D,D
