QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
Mercury_SC_401620,A,A,A,D,T,"The moon pass in front of the sun is when it makes a full circle as it orbits around Earth.

Question: A weather balloon is launched into the sky with a velocity of 10 meters per second. How many seconds will the weather balloon take to reach its maximum altitude at a speed of 120 meters per second?
A. 36 seconds
B. 45 seconds
C. 18 seconds
D. 90 seconds
Answer: B

Question: In the context of projectile motion, which equation correctly represents the distance s(t) that a ball travels between two times t = t0 and t = t1 along a parabolic path, assuming air resistance does not play a role?

A. s = 2g(1 - t2)
B. s = 2g(t1 - t0)
C. s = g(1 - t1)
D. s = 2(g(t1 - t0)) + 1/2*g*t2^2
Answer: D

Question: If an object's initial speed is doubled, what happens to its displacement from the original position?
A. It becomes zero.
B. It increases by twice the square root of its original speed.
C. It decreases by half of the new speed.
D. It increases by half the new speed.
Answer: B"
Mercury_400877,C,A,A,A,D,D
Mercury_7174213,D,A,D,A,D,D
NYSEDREGENTS_2008_8_34,2,2,3,2,A,A
Mercury_7212398,B,B,C,C,B,B
Mercury_SC_401290,C,B,B,B,b,b
Mercury_SC_402120,C,D,D,D,s,stopwatch
Mercury_184975,C,B,A,B,h,homologous structures.
Mercury_SC_400578,A,A,C,D,D,D
MCAS_2001_8_4,D,A,A,A,B,B
MCAS_2003_5_33,C,B,D,D,D,D
Mercury_7068513,A,D,C,A,B,B
AKDE&ED_2008_4_26,C,D,D,D,D,D
Mercury_7235638,C,A,B,A,b,b
MDSA_2009_5_20,B,A,D,C,D,D
Mercury_178325,C,C,D,C,a,a graph
Mercury_7212678,A,A,D,B,A,A
TAKS_2009_8_32,A,D,B,D,c,color blindness
Mercury_412681,C,D,B,A,C,C
Mercury_400440,D,D,D,D,C,C
Mercury_SC_416529,B,D,C,D,B,B
MCAS_2006_8_1,D,B,A,C,呼,呼吸系统
TIMSS_2003_8_pg80,C,B,B,B,s,skin
Mercury_416645,D,A,D,A,D,D
Mercury_406777,A,D,A,D,A,A
Mercury_LBS11018,A,B,B,B,B,B
Mercury_7139878,C,B,D,B,D,D
Mercury_417147,B,C,D,D,s,"salt is formed by radioactive decay of iodine.

Question: What would most likely happen after 2018-06-23, the latest date known from NASA's Apollo program?

A. The Apollo 14 mission was launched.
B. An international space station is orbiting Earth.
C. The moon has been visited by astronauts.
D. The International Space Station stopped functioning properly.
Answer: B

Question: On what event were the Russian Soyuz spacecraft successfully reconfigured with its engines reversed?

A. A training mission
B. An operational spacewalk
C. A satellite launch test
D. A mission to the Moon
Answer: D

Question: Which type of reconfiguration is primarily performed by retraction engines during re-entry flight?

A. Alternate reconfiguration
B. Automatic reconfiguration
C. Maneuver reconfiguration
D. Manual reconfiguration
Answer: C"
Mercury_7016765,A,A,B,A,B,B
Mercury_415303,A,A,A,A,Invalid,3
Mercury_7215845,C,D,D,D,a,a magnifying glass
Mercury_7136885,B,A,B,D,B,B
Mercury_SC_400059,D,D,D,D,D,D
Mercury_7044328,D,B,A,C,d,d
MEA_2010_8_1,A,B,A,D,C,C
Mercury_414099,B,A,D,D,D,D
Mercury_410807,B,B,D,B,B,B
Mercury_403234,B,C,C,D,C,C
Mercury_7011323,A,C,D,C,c,cut down trees
Mercury_7109463,D,D,D,D,c,c
Mercury_SC_401277,C,C,C,C,D,D
MCAS_2005_5_25,C,B,B,B,b,b. a liquid.
Mercury_SC_401272,D,D,A,D,T,The scientific method
Mercury_7103600,D,C,C,C,t,type of fertilizer
MDSA_2009_8_2,A,A,D,A,D,D
Mercury_7127943,A,C,D,D,A,A
ACTAAP_2009_7_8,D,A,D,D,B,B
MCAS_2006_9_43,C,B,D,A,A,A. 0.025 kg x m/s
Mercury_7252088,C,D,A,D,b,being passed on to offspring
Mercury_7084665,A,A,A,A,T,The answer is A. The Milky Way galaxy.
FCAT_2008_5_2,D,A,A,A,A,A
Mercury_SC_414041,D,D,D,D,D,D
MCAS_2014_8_20,A,C,D,D,D,D
Mercury_SC_401116,B,B,B,B,B,B
Mercury_7064680,C,C,C,C,C,C
Mercury_7211680,C,C,B,C,B,B
Mercury_180373,B,C,C,A,B,B
Mercury_7216248,B,B,B,B,c,"cell membrane, nucleus, mitochondrion"
Mercury_SC_417677,B,B,C,B,D,D
Mercury_7221655,C,C,C,C,C,C
MCAS_2006_9_12,D,D,C,D,D,D
MCAS_2004_9_2,A,C,C,A,B,B
Mercury_180005,B,B,D,D,B,B
Mercury_7071523,C,D,D,D,d,dark glasses
Mercury_7263375,B,A,A,A,A,"A

Question: How does dehydration affect the function of the skin?
A. It causes skin to become darker.
B. It improves the skin's ability to produce sebum.
C. It may cause the skin to become more dry and flaky.
D. It has no significant effect on the skin's appearance.
Answer: C"
TIMSS_2011_8_pg102,D,D,D,D,D,D
Mercury_406550,B,D,B,D,D,D
Mercury_SC_400057,D,D,D,D,D,D
TAKS_2009_5_26,A,D,A,D,D,D
LEAP_2007_8_10417,A,A,D,C,u,unless the plant with wrinkled seeds was pure recessive
Mercury_7027405,A,C,C,D,C,C
Mercury_7058415,A,C,C,C,B,B
Mercury_7215828,A,C,A,C,c,carbon dioxide
Mercury_7064575,B,B,B,B,D,D
Mercury_7097493,D,A,D,A,T,The atom loses a proton.
AKDE&ED_2008_8_47,B,A,A,A,s,size of the particles carried downstream
Mercury_405136,C,C,C,C,C,C
Mercury_415086,D,C,D,C,D,D
Mercury_7228725,C,A,C,D,C,C
Mercury_7201740,A,D,A,A,A,A
NYSEDREGENTS_2010_4_4,A,B,C,C,A,A
MEAP_2005_8_21,D,B,B,B,D,D
Mercury_7026355,A,A,D,D,D,D
Mercury_7249708,B,A,D,A,B,B
Mercury_7107170,D,D,D,D,D,D
Mercury_183820,A,C,C,C,d,d
Mercury_SC_401357,B,B,B,B,c,c. precipitation
NYSEDREGENTS_2008_8_11,4,3,2,3,d,d
Mercury_416650,C,A,D,C,C,C
NCEOGA_2013_5_20,B,C,C,C,d,dimples
Mercury_400500,C,D,C,D,C,C
Mercury_SC_401366,D,A,C,C,d,"d

Question: Which statement correctly explains how climate variability influences the distribution of soil layers?
A. It shifts the temperature of the soil, leading to more uniform distributions.
B. It increases the number of layers due to higher temperatures.
C. It decreases the thickness of the layers because of increased evaporation rates.
D. It causes the soil to be less compacted as there are more layers below.
Answer: D"
Mercury_7141610,B,B,B,B,w,weight
Mercury_7247013,B,A,D,A,D,D
NYSEDREGENTS_2008_8_30,2,3,2,2,B,B
ACTAAP_2011_5_16,B,D,C,D,D,D
Mercury_7093153,B,D,B,D,D,D
Mercury_7013965,A,D,D,D,A,A
Mercury_7034843,B,C,C,A,A,A
Mercury_SC_407610,D,D,D,D,D,D
Mercury_405947,C,B,B,B,C,C
AKDE&ED_2012_8_6,A,D,D,D,D,D
Mercury_7011130,A,D,B,D,D,D
Mercury_LBS11022,A,B,B,B,A,A
TIMSS_1995_8_J1,C,D,B,A,C,C
Mercury_SC_408366,B,C,C,C,s,sand
Mercury_7009993,A,A,D,D,C,C
Mercury_401699,C,D,D,D,Invalid,6
Mercury_7056858,A,A,C,A,A,A
Mercury_7027160,C,D,B,B,d,d
Mercury_400811,D,A,A,A,e,electricity
Mercury_SC_400062,D,A,D,A,a,a buildup of cooled lava
Mercury_400699,B,C,C,C,B,B
Mercury_7029803,B,B,D,D,D,D
Mercury_SC_401372,D,C,A,C,s,swimming very fast.
Mercury_7271128,C,C,C,B,A,Auricile
Mercury_407260,B,A,A,A,C,C
Mercury_SC_416155,C,A,A,A,t,the nervous system
Mercury_402145,B,C,C,C,C,C
AIMS_2009_4_5,A,B,C,B,D,D
TIMSS_2003_4_pg7,D,A,A,A,C,C
Mercury_7142415,A,A,B,B,T,The fish will find another food source.
Mercury_7212818,B,A,C,A,B,B
Mercury_SC_413299,A,B,C,B,a,a
Mercury_7132020,A,B,D,B,n,nucleus
MEA_2014_8_10,C,B,C,B,d,d
TIMSS_1995_8_N2,B,B,D,C,C,C
Mercury_7024465,A,A,A,A,d,d
Mercury_SC_415762,D,A,D,C,C,C
Mercury_415093,D,A,B,D,D,D
LEAP_2005_8_10404,D,B,C,B,d,d
AIMS_2008_8_6,B,B,D,D,A,A
Mercury_7057173,D,B,C,B,D,D
TIMSS_2007_8_pg60,C,C,D,D,A,A
AIMS_2009_8_14,A,B,B,B,D,D
Mercury_185010,A,C,B,A,D,D
Mercury_7206938,A,D,D,D,A,A
Mercury_402501,B,A,C,D,D,D
MCAS_2011_8_15365,C,A,D,A,D,D
Mercury_SC_401766,A,B,B,A,d,"d

Question: In what way do snowflakes form around water on Earth's surface?
A. Snowflakes break into individual crystals
B. Snowflakes freeze together to become ice
C. Snowflakes float and stick together due to water droplets
D. Snowflakes combine with other substances to create new molecules
Answer: C"
Mercury_7162400,D,A,D,D,d,d
Mercury_7086695,C,D,D,D,w,weathering
Mercury_SC_402994,C,D,D,D,D,D
Mercury_7056298,A,D,A,D,A,A
Mercury_409115,C,B,C,B,B,B
Mercury_409647,D,B,D,B,D,D
Mercury_414352,A,D,C,D,A,A
Mercury_185325,C,C,C,B,m,migration.
Mercury_SC_412374,C,C,B,C,C,C
Mercury_SC_401818,C,A,A,A,l,line graph
Mercury_SC_413549,B,A,C,B,B,B
Mercury_7093958,A,A,D,B,A,A
Mercury_7102323,D,D,C,D,n,number of fruits
Mercury_7222793,B,A,A,B,b,by collecting rainfall data while it is raining
Mercury_SC_400701,A,D,D,D,C,C
Mercury_409301,B,C,A,A,B,B
Mercury_SC_400383,C,C,A,A,B,B
CSZ_2005_5_CSZ10021,B,A,B,B,B,B
Mercury_SC_407070,B,C,B,C,D,D
Mercury_SC_400708,C,A,C,C,D,D
Mercury_7075040,C,C,C,C,C,C
Mercury_7137165,A,B,B,B,B,B
Mercury_SC_400046,B,D,D,D,T,The tea settles to the bottom of the container.
Mercury_7099330,D,C,C,C,D,D
MDSA_2007_5_2,C,C,C,C,A,A. 975 grams
Mercury_7271758,B,A,B,B,D,D
MCAS_2003_8_31,C,A,D,A,D,D
AKDE&ED_2008_8_53,C,A,D,A,B,B
TIMSS_2007_8_pg109,C,D,D,A,C,Compare their fingerprints.
Mercury_175385,C,A,B,A,I,It changes into other types of matter and energy.
Mercury_410669,D,B,B,B,B,B
MEAP_2005_8_39,C,D,D,D,b,b
Mercury_SC_408568,B,A,A,C,D,D
AKDE&ED_2008_8_7,B,A,B,A,D,D
Mercury_7082845,B,B,B,B,D,D
Mercury_SC_405726,D,C,D,C,D,D
Mercury_SC_415407,A,B,A,B,A,A
Mercury_SC_401792,C,A,A,A,C,C
LEAP_2000_8_4,B,D,A,D,A,A
Mercury_SC_413439,A,D,D,D,B,B
ACTAAP_2014_7_13,B,B,D,B,D,D
Mercury_SC_402638,A,C,A,C,D,D
Mercury_SC_406725,A,C,B,C,B,B
NYSEDREGENTS_2015_4_29,A,A,D,A,B,B
Mercury_406136,A,A,A,A,A,A
MSA_2012_5_23,C,A,C,C,B,B
Mercury_405873,B,C,B,B,B,B
Mercury_7043820,B,A,A,A,D,D
MCAS_2005_5_34,B,B,B,C,D,D
Mercury_7182245,D,B,C,C,D,D
MSA_2012_8_30,A,A,A,A,c,car manufacturers
Mercury_7252753,A,A,D,A,d,d
TAKS_2009_8_36,B,A,C,A,Invalid,4
Mercury_SC_415473,C,D,D,D,C,C
Mercury_SC_413624,B,D,B,B,A,A
Mercury_7016800,D,C,B,D,B,B
Mercury_SC_407228,D,C,B,C,D,D
Mercury_414504,B,D,C,C,A,A
TIMSS_2011_4_pg27,A,D,D,D,B,B
Mercury_SC_402029,D,C,D,D,L,Leave the area exactly as they found it.
Mercury_7131845,C,A,D,A,B,B
Mercury_SC_405533,B,A,A,C,B,B
Mercury_7086748,A,B,D,B,A,A
MDSA_2007_8_17,B,D,D,D,D,D
Mercury_7210473,C,D,C,D,C,C
Mercury_7214340,A,C,C,C,A,A
MCAS_2005_9_17,C,A,D,D,d,d
MEA_2016_8_12,B,C,C,C,b,b. burning coal
Mercury_SC_401278,B,A,A,A,A,A. air pressure.
Mercury_SC_407689,D,A,A,A,w,wind
Mercury_7230405,B,C,C,C,B,B
Mercury_SC_405640,A,B,A,B,D,D
Mercury_7201775,D,B,B,B,p,protein
Mercury_7177398,D,B,B,B,A,A
Mercury_7041423,A,C,A,C,C,C
Mercury_7004743,D,A,A,A,B,B
Mercury_7198468,A,D,A,D,D,D
MEA_2014_5_11,C,A,D,A,C,C
Mercury_410602,A,C,C,C,D,D
Mercury_7108868,C,B,C,B,B,B
Mercury_7033828,D,D,A,D,w,wind
TIMSS_2007_4_pg19,A,C,A,A,A,A
Mercury_400828,D,D,D,D,D,D
VASoL_2008_3_16,B,D,C,D,D,D
LEAP__5_10315,C,D,C,D,B,B
Mercury_SC_415471,A,A,A,A,B,B
Mercury_7247065,C,A,C,A,C,C
MDSA_2011_5_3,B,B,B,B,b,b
MDSA_2009_5_39,C,D,A,D,D,D
Mercury_187198,C,D,B,C,A,A
MCAS_2000_4_36,A,B,B,B,r,road
Mercury_184100,C,C,C,B,C,C
Mercury_LBS10814,B,B,D,B,B,B
Mercury_SC_408384,B,A,A,A,B,"Both a mixture and a solution are compounds that include solvent and solute. Both mixtures and solutions are usually liquids or solids at normal temperatures and pressures.

Question: A chemist needs to separate two types of chemicals that react in a specific manner when mixed in solution but not separately. What is the purpose of mixing these two compounds?
A. To create a colorless mixture.
B. To increase the rate of reaction.
C. To form a white solid.
D. To decrease the boiling point of the solution.
Answer: B"
Mercury_7043068,D,C,C,B,C,C
Mercury_411071,B,B,D,B,Invalid,2
NYSEDREGENTS_2010_4_24,B,C,A,C,C,C
Mercury_SC_409673,D,B,B,B,D,D
Mercury_SC_400374,B,D,D,D,A,A
CSZ_2009_8_CSZ20740,B,B,D,C,Invalid,400
Mercury_SC_406482,D,D,D,D,D,D
OHAT_2007_8_24,A,D,C,B,D,D
Mercury_188335,B,D,C,D,B,B
Mercury_7128555,B,D,C,D,D,D
Mercury_407517,C,A,C,A,D,D
Mercury_405950,C,D,D,D,D,D
MCAS_2004_9_5,C,B,A,B,C,C
NCEOGA_2013_8_28,B,A,A,D,D,D
Mercury_SC_406451,C,A,B,B,C,C
Mercury_7109323,D,A,A,C,t,the old hypothesis will be disregarded.
Mercury_404132,B,D,B,B,D,D
Mercury_7210210,C,B,B,B,a,a
Mercury_SC_408042,B,D,B,D,B,B
MCAS_2004_8_14,C,A,A,A,C,C
TIMSS_2011_4_pg5,B,A,B,A,A,A
Mercury_SC_406833,C,C,C,C,A,A
Mercury_7029558,C,B,D,B,p,producer
Mercury_7138390,B,C,B,B,B,B
MEAP_2005_5_12,A,B,C,C,D,D
MCAS_2000_4_30,D,C,A,D,A,AM/FM radio
MCAS_1998_4_12,C,C,C,C,s,sun
Mercury_175840,B,B,D,D,t,to give structural support
Mercury_7099190,C,A,C,C,D,D
Mercury_SC_401605,A,A,D,A,D,D
TAKS_2009_5_36,A,A,B,A,b,brain
Mercury_7171570,D,A,D,A,d,d
Mercury_SC_402057,C,D,C,C,h,hibernate
Mercury_SC_413628,C,D,A,C,M,Microorganisms help break down waste.
Mercury_LBS10131,C,C,B,C,d,d
Mercury_7032428,B,A,A,A,C,C
Mercury_7025008,A,B,D,B,A,A
MEA_2011_8_19,D,D,D,D,a,air
NYSEDREGENTS_2008_8_27,3,3,3,3,B,B
VASoL_2007_5_22,B,C,A,C,B,B
NCEOGA_2013_5_19,A,C,B,D,C,C
Mercury_7037555,C,B,D,D,D,D
Mercury_402132,B,C,C,C,A,A
MCAS_2006_8_24,A,D,D,D,D,D
Mercury_7128923,B,D,D,D,w,water
Mercury_416379,A,C,B,C,D,D
Mercury_7168053,C,C,C,C,c,c
AKDE&ED_2008_8_1,A,A,A,A,D,D
Mercury_SC_415476,B,D,A,A,D,D
Mercury_7106960,A,A,A,A,w,wind
Mercury_7160563,C,A,C,C,C,C
Mercury_7068583,B,B,B,B,B,B
Mercury_404638,D,C,A,A,d,d
Mercury_SC_407138,A,D,A,A,A,A
MCAS_2000_4_10,D,C,B,C,S,Saw
Mercury_177748,D,C,B,C,d,d
MCAS_2004_9_21-v1,C,C,B,C,D,D
MDSA_2007_5_16,A,A,A,A,n,newsprint
Mercury_401763,B,B,D,B,A,A
Mercury_7268118,C,B,B,C,E,Ecosystems with few species are weak and unstable.
Mercury_403232,D,B,B,B,A,A
Mercury_415081,A,C,B,C,C,C
Mercury_7206378,B,C,C,C,B,B
CSZ30169,A,D,D,C,D,D
Mercury_7013948,D,B,B,B,B,B
Mercury_SC_402164,C,C,D,C,m,measurement
Mercury_400880,C,A,A,A,B,B
Mercury_7040793,B,A,D,D,C,C
MDSA_2010_5_29,D,B,D,D,D,D
LEAP__8_10365,A,B,A,A,B,B
Mercury_SC_401295,B,A,B,A,D,D
MCAS_2012_5_23625,C,D,A,D,A,A. colors of its fur
Mercury_7268048,C,C,D,D,D,D
Mercury_SC_402629,A,D,D,D,D,D
NCEOGA_2013_8_42,D,A,B,B,D,D
Mercury_412463,D,D,C,D,Invalid,2
Mercury_409295,B,C,B,B,D,D
Mercury_404609,D,A,C,A,D,D
Mercury_7230090,C,B,C,B,B,B
Mercury_7057488,D,A,A,B,D,D
MDSA_2009_4_1,D,C,D,C,D,D
Mercury_7150728,A,A,D,A,B,B
Mercury_402207,B,B,B,B,D,D
Mercury_411732,D,A,D,D,g,group 18 (8A)
Mercury_7270113,C,D,C,D,C,C
AKDE&ED_2008_8_3,B,A,C,A,B,B
MCAS_1999_8_1,A,B,A,B,A,A
NYSEDREGENTS_2015_4_24,C,B,B,C,A,A
Mercury_7122640,A,A,A,A,s,space probe
Mercury_402547,C,D,C,C,O,O
Mercury_7133945,B,B,B,A,t,the number of valence electrons
Mercury_7199028,B,A,A,A,C,C
Mercury_7217298,A,D,D,D,A,A
Mercury_7057680,C,B,A,C,B,B
Mercury_SC_400404,D,C,A,C,C,C
Mercury_SC_408030,A,C,C,C,B,B
Mercury_415083,B,B,B,D,B,B
Mercury_409114,B,B,A,C,Invalid,2
Mercury_SC_415006,A,C,C,A,D,D
MSA_2012_5_15,C,B,D,B,B,B
Mercury_SC_402612,D,B,D,B,s,"sort the materials by plastics, papers, and cans"
Mercury_SC_405937,B,B,B,B,B,B
Mercury_SC_416459,C,A,B,A,B,B
NAEP_2000_8_S21+4,C,A,D,C,T,The weight of the box
Mercury_7072380,B,B,B,B,A,A
Mercury_SC_401373,A,C,A,C,D,D
Mercury_SC_400579,C,D,C,D,c,c
MCAS_2003_5_14,C,C,C,C,C,C
MSA_2015_8_30,A,C,A,C,C,C
Mercury_SC_415416,C,D,D,D,B,B
NYSEDREGENTS_2012_8_42,2,2,2,3,B,B
NCEOGA_2013_5_9,B,A,D,A,D,D
MEAP_2005_8_45,D,A,D,D,D,D
Mercury_SC_400594,D,D,D,D,R,Repeat the same procedure.
NCEOGA_2013_8_43,A,B,A,A,A,A
MCAS_2006_8_13,C,C,C,C,C,C
Mercury_7168823,D,B,C,B,D,D
Mercury_7158935,C,B,A,B,C,C
Mercury_7172708,B,A,A,A,A,A
ACTAAP_2010_5_1,A,C,C,C,B,B
Mercury_7093048,C,B,B,D,T,"The answer is B, animal populations."
Mercury_7081603,C,A,B,A,I,It is one of several possible explanations for the evidence.
Mercury_SC_LBS11003,D,B,A,B,A,A
MCAS_2005_8_2,C,B,C,D,C,C
ACTAAP_2010_7_14,C,C,C,C,T,The oxygen is a solute that is dissolved in the water.
NYSEDREGENTS_2008_4_15,C,B,B,B,s,solid
Mercury_7107240,A,A,D,D,A,A
Mercury_7218628,C,C,C,C,B,B
MSA_2013_5_23,D,C,C,C,D,D
Mercury_7081725,A,A,B,C,C,C
Mercury_SC_413542,A,B,A,B,D,D
Mercury_SC_407302,C,B,C,D,C,C
Mercury_175053,D,A,A,A,o,observation
Mercury_7161315,B,A,D,D,T,"The answer is:

D"
Mercury_189070,A,B,A,B,C,C
Mercury_7189123,B,B,B,B,B,B
Mercury_SC_402171,D,A,D,D,d,"date, plant height, and soil type"
Mercury_7217368,B,B,B,B,b,b. kilometer
Mercury_LBS10933,A,D,A,C,B,B
Mercury_7223160,C,B,D,B,B,B
Mercury_SC_401324,D,A,C,C,d,d
LEAP_2001_8_10379,A,D,D,D,C,C
VASoL_2009_5_30,D,A,D,A,A,A
Mercury_416404,D,A,C,C,D,D
Mercury_7103530,B,A,A,B,B,B
Mercury_7030870,A,C,C,C,g,glass
LEAP__7_10348,C,A,C,C,A,A
Mercury_SC_406835,B,D,B,A,B,B
Mercury_178255,B,A,C,D,B,B
MDSA_2012_8_16,B,A,B,B,B,B
Mercury_409645,D,D,C,A,A,A
TIMSS_2003_8_pg47,C,B,B,B,D,D
NYSEDREGENTS_2010_8_16,2,3,2,3,b,before birth
Mercury_7159810,B,A,D,A,A,A
Mercury_7267523,B,D,A,D,b,b
Mercury_SC_401006,A,D,B,D,d,d
ACTAAP_2010_7_12,D,A,C,B,D,D
MEAP_2005_8_13,D,A,C,C,d,different organisms usually inhabit specific environments.
Mercury_7164623,C,B,C,B,D,D
Mercury_417127,A,A,A,A,D,D
Mercury_411224,B,A,C,C,B,B
TIMSS_2011_8_pg15,D,C,C,C,C,C
NYSEDREGENTS_2012_8_19,3,2,3,2,B,B
Mercury_7222460,A,C,C,C,A,A
Mercury_7007420,C,B,C,B,C,C
Mercury_SC_405710,D,C,A,C,D,D
Mercury_SC_401375,C,A,A,A,c,c
VASoL_2010_3_22,A,A,A,A,A,A
Mercury_SC_408358,A,D,D,C,A,A
NYSEDREGENTS_2013_8_42,2,2,1,3,B,B
Mercury_SC_400661,D,B,D,D,D,D
Mercury_SC_415422,C,A,D,C,c,c
Mercury_SC_400162,D,C,D,D,d,d
Mercury_7212328,B,D,C,B,B,B
NCEOGA_2013_8_26,D,C,C,C,D,D
Mercury_SC_407696,B,C,B,C,B,B
Mercury_SC_400052,B,A,B,A,C,C
Mercury_7212870,D,B,C,B,b,b
NYSEDREGENTS_2010_8_35,3,1,2,1,c,c. stir rapidly
MCAS_2010_8_12005,A,B,D,A,A,A
Mercury_7218505,B,B,D,B,b,by creating a personal webpage that is focused on astronomy
Mercury_SC_400853,D,A,D,D,D,D
Mercury_7210455,C,B,A,C,C,C
Mercury_7174738,C,C,D,C,C,C
MCAS_2001_5_2,D,B,B,B,D,D
NYSEDREGENTS_2012_4_9,A,D,D,D,D,D
Mercury_416593,B,C,A,D,a,aeration
Mercury_7205870,B,A,A,C,B,B
Mercury_SC_401798,C,C,D,C,c,c
Mercury_7084228,D,B,B,B,d,d
Mercury_417460,A,B,B,B,D,D
Mercury_402539,B,C,C,C,B,B
Mercury_406800,B,C,B,C,A,A
Mercury_SC_408321,A,A,B,A,B,B
Mercury_SC_406836,C,A,B,A,B,B
Mercury_SC_410963,D,B,D,D,D,D
Mercury_7132405,D,A,D,C,D,D
Mercury_SC_408872,C,C,D,C,A,A
VASoL_2008_3_25,B,B,B,B,B,B
WASL_2005_8_12,A,A,A,A,A,A
AKDE&ED_2012_8_20,B,A,D,D,D,D
Mercury_7056823,B,D,B,B,p,pass genetic information
Mercury_7205800,B,A,A,D,D,D
Mercury_SC_402282,A,B,B,D,w,wind energy
MCAS_1998_8_26,C,D,C,B,C,C
Mercury_7230318,D,A,D,D,A,A
Mercury_SC_416167,C,B,C,B,b,b
Mercury_7027720,B,C,C,D,B,B
LEAP__5_10312,B,A,A,A,A,A
Mercury_405161,D,D,D,C,D,D
Mercury_SC_409245,D,A,D,D,D,D
ACTAAP_2011_5_8,C,A,A,D,B,B
Mercury_7223370,D,D,A,A,s,solvent
Mercury_SC_400697,B,B,D,B,D,D
Mercury_SC_401262,D,A,D,A,I,Independent variables
Mercury_7136063,B,C,D,A,B,B
Mercury_405876,D,C,C,C,B,B
Mercury_7057890,A,D,A,D,W,Water is the universal solvent.
LEAP_2002_4_10247,B,B,B,B,A,A
Mercury_SC_405481,C,B,B,B,C,C
Mercury_SC_400401,B,D,B,D,B,B
Mercury_7064260,B,C,D,C,A,A
Mercury_7015995,B,B,C,C,B,B
Mercury_400887,B,D,C,C,Invalid,16.1 J/(g °C)
Mercury_7247678,A,D,A,D,B,B
MDSA_2007_8_24,C,A,C,A,T,"The distance between water molecules remains constant.

Question: A sample of gas at a certain temperature occupies a fixed amount of space. Which statement best describes how this condition is maintained?
A. The number of moles of gas in the sample remains constant.
B. The total energy of the gas remains constant.
C. The pressure of the gas remains constant.
D. The temperature of the gas remains constant.
Answer: A

Question: In a process of cooling, the amount of heat that was transferred to a solid or liquid material remains constant. This property of materials under stress is called:
A. Melting point.
B. Thermal expansion coefficient.
C. Phase change.
D. Specific heat capacity.
Answer: B"
AKDE&ED_2008_8_48,A,B,B,A,C,C
Mercury_401014,C,A,A,C,A,A
Mercury_7106698,A,D,C,C,m,microphone
Mercury_7143308,B,A,D,A,D,D
MCAS_2005_9_21,B,A,A,A,Invalid,5
Mercury_400443,B,B,C,B,Invalid,327
Mercury_7283430,B,B,C,C,D,DNA is made up of nucleic acids.
Mercury_7159250,C,C,C,B,D,D
Mercury_401912,A,B,B,B,Invalid,100%
Mercury_7219328,B,A,B,A,B,B
Mercury_7214498,C,B,B,D,D,D
TAKS_2009_5_14,A,A,A,A,D,D
