QuestionID,Answer,CP_Raw,CP_UN,CP_LN,MCP_output,MCP_Answer
2713983edc30c6391b9aa4ef2cb7ed79,B,C,C,C,B,B. France
478a2734a41c208d54b79e165590c8d2,B,B,B,E,B,B
8f338dbffed1b6489297aeeace0e6388,D,E,E,E,D,D. end of line
2060c15ad927d63db327f6277abee731,E,D,A,D,A,A. looking good
a74b9266de3c155863231cc6eae36dce,C,C,B,C,E,E. church
78cc94259c69fe5860663cfb709e12d0,D,D,D,D,D,D
0207126210b7d3c65da2f62b175e0e99,C,D,D,D,C,C. United States
75ca0cb4e5e4ff188fcf7aa2c8af58fb,C,E,D,E,C,C. have tools
6bdb0431fa12fbdc5d641044379eec7b,C,D,D,D,C,C
86ca5b66f3edd3ba38f117dd2c2cc1b2,A,D,C,D,A,A. burlap sack
3c4726ed93e78b8c9ed9ff4ac444a62f,C,D,E,D,E,E.
aa55b7f6b2b2c627ea7d95b621a0ffbf,C,A,B,A,A,A
5b31de5a0506985dea62030485e9c3c3,B,D,E,D,B,B
9a2a94207d01eae356a632638c708505,B,C,A,C,B,B
6b819727eb8a670df26a7ffad036c119,D,A,A,A,D,D
bb7e95200163d56ff217cba6eae470c8,B,C,B,C,B,B
e1c1e59bef82df97789fb74211588d25,E,E,D,E,C,C. being entertained
b050548eda5c0aa847542a5e5f2226ea,B,E,E,B,B,B
5fed6d8e79458a77fafccc77c5430166,A,D,C,D,A,A
4840397382c65294f9f1505cd5845799,D,C,A,C,E,E
98f268fe3f6603dffd1ef3720e612adf,D,C,C,C,D,D. outside
1958f3bf80c4515629f0d342c540c0b8,C,D,D,C,C,C. front door
d27d0465137f3c709426eccae98acbe5,C,A,A,A,C,C
d227f28c9490843fb225fcf4c7904ba9,A,B,A,B,h,home
b2c3a4d4c013ec6251bcfd92f35063d6,E,B,B,B,E,E. falling down
3667955cd4a7b8af3f2ed35747eea857,A,E,B,E,E,E. attacked his country
8f94e2afc2456142d50a8e76bb4f2ba7,A,E,E,E,E,E. binocular
86ea5303d0194c17ac6f6dec5585751d,E,B,E,C,C,C. Halloween
371f22b6bf7c922f4f3a3ed182992656,D,D,B,D,D,D
53cec6df76ad2fc0d802979682d1ce4e,E,D,A,D,E,E. work
126fcd9a539ac8237f82863df295108e,C,C,C,C,C,C
b629881148db7b32eed4d225fedf7c31,A,B,A,B,A,A
f35128ce82c006de5f73efdd0f9cca06,C,D,D,D,C,C
e5a694ab7333ea27a942613d248b732a,E,D,E,D,D,D
c330780e3e855a5b2bd730b9a3997c5c,B,D,E,D,B,B
fa01c3b02ef685da10246088861f8e1b,C,D,E,D,E,E.
4c0253d32a773f66cd70cc19cec89f80,B,D,B,D,B,B
f135ec42b0fa32dfcbf41e8af1fa9476,C,B,D,B,A,A
7c22c55993fccd4c7d3c4d1f97bfff7e,C,A,A,A,E,E.
ed0937d5ecad752068e97f9d8c5bd5c5,B,D,A,D,B,B
eae086f7e41faeffd22f8bb5b9e40cbc,C,B,D,B,C,C.
8e455fecd2912108d741759ebc26183e,C,C,C,C,D,D
640fa2a025a73dc0087c55a397b339d9,A,B,E,B,A,A
441fe2061e792c3df4f60a0dc41766e2,E,B,B,B,E,E. ticket
02c5b92d97670cdd5fbf7a1f697fbff8,D,C,C,C,D,D
d4fc07e02f2bc0492f67eb96af10538b,E,D,D,B,E,E. high school band
6efacba15f0cd3ff31915405875895f8,A,C,C,C,A,A
9b54283999001e13a8a43d3e2a1c392b,E,D,D,D,E,E. expensive
35cb4c0687c17933114b02377f6c77d6,A,C,E,D,A,A. insubstantial
5f1b5f7b8cba3d315e96435bb4720135,A,C,B,C,A,A. school
dff0e9959fcbbe48b43e62156248a553,B,C,D,C,B,B
e539f3d55509e93558373042bb1e3ed4,B,B,B,B,B,B
037b67b11456abd7e556d3a864eceba4,B,E,C,E,B,B
e99da2b1d9ec4be89c2b42407aa5a15f,B,B,E,B,B,B
586f0c1a627e0199a2e07b77e729f4dc,A,C,C,C,A,A. family room
ab6872dabd0cc54c55200282e19294f4,C,A,A,A,C,C. desk
901dc43313a51b67a0bdff75b4415a49,E,C,D,C,E,E. learning about
45f0c751b90321956f1f1fb67f33f5c4,E,D,D,D,E,E. see things differently
aa3ad08cfe609df6c1024ad7a0665d94,A,C,E,C,A,A. disorientation
4c71b0e5cbd0f9fcc0c4086c49552c65,C,B,B,E,C,C
6f18c3f29d65c51e1f4a79cc291b8a96,B,A,C,C,B,B
10a9268f59c783e75131ae08e28202a5,C,A,A,A,C,C. american city
442dd2d372228b9942f55d761ef961a3,B,D,C,D,C,C. london
a7f8089e91cf764119cc90d33bbe6c54,C,B,B,B,D,D
8e3dfa1aa4cee48a75da9fcb203e754f,B,D,D,D,B,B
585a194bba23870f6a636068f081de00,B,A,E,A,E,E
9433423c6b7d9f9d0a2aca1cdf63c139,B,A,E,A,B,B
c10ebb0e1b588d6a534edb297d2f4443,A,E,E,E,A,A
7851102d9fb1010792e4860dfd408f59,B,B,B,B,B,B
304200a3cd10da12a92022893f0fe3fc,D,B,B,C,D,D.
2ac67ce590944ea9c5ee1dd41a721c56,C,D,D,D,B,B
a378255dfaa7c238d1c258084726c899,E,B,B,C,E,E
93cdaa3a2af5822034be244004277fa3,B,D,D,D,B,B
12148e42c0fc0ffa3e612967070abcfd,C,B,B,E,C,C. engine
c70ff170a6f133cad91ea2d9dfc4ce0d,B,B,A,B,B,B
0077e331c0a3d611c0d8ad367783f2ef,B,D,D,D,E,E. brains
be8a6042c28c545dc971b4340b675365,E,D,C,A,B,B
6782b7ce5d7fe7245edd246d63f6014b,C,C,C,C,C,C
5eae9a162af2fd897c50ed1883a3809a,A,B,D,B,A,A
27fece3289aea6b667d3f2f3402327f8,E,C,C,C,E,E. hand written
35c3f9787f43626188837159ca86c8f2,A,A,D,A,A,A
5a55a24206cf1e342afde7991c6b0b76,A,D,D,A,A,A
9c047d024146b4fecd933e559f0adb4f,A,A,D,E,A,A. hair salon
278aa323f2f0790e40716b6bd5dbed91,D,C,A,C,D,D. players
a76971c0fa4f8d0e32fcaf1298367c62,D,E,E,B,E,E.
41e688b8ec1b507dbb8f8b37b40f26e6,E,E,B,E,E,E. wasted time
946ba9d7088272f0a81647ac1c347d03,C,E,E,A,C,C
6aa6caa33c91e2a08bc2e18a1d4da225,E,A,C,A,E,E. feelings
b9d9d5dde90821e21b97f13e7fb97e29,E,A,A,A,E,E. inaccurate
b4a8d7e89ea6e3bf9e208a75a13fee6a,D,C,B,C,D,D
c8660d8acad677ef247856e930a27f06,B,A,D,A,B,B
ba37a5a38dd740acde5b00dc3d0ce4de,B,B,B,B,A,A
f375ae73d22eb099f403128708e21962,D,C,E,C,D,D
748842cda8d355f5511d23d7f7a7bb67,C,B,C,B,E,E. jar
3ff447228a51f78915ad6da75a85aa3c,B,B,B,A,B,B
cfd9ae46361ef2f811b932f86d2a9af3,E,B,A,B,E,E. car
1c57cabf4fa376748e7474ced6243e50,B,C,C,C,C,C. speak spanish
3c95d76ae5da18d365ed68e6fc583f82,D,E,B,B,D,D. movie
af602ff4c6b62274a6ee77fc4469d033,B,D,E,D,E,E. go to sleep
111d65fa327038cc38c2f3048975fced,C,D,D,D,C,C
dd1f94d7288ed696f2d83b04abbf27a7,D,C,C,C,C,C. hole
2d7c65a4a693574f855232f94572ca08,E,D,B,D,E,E
4595eae0857e01310adf19cbc138ea7c,B,D,A,D,B,B
3fef24d7a9fb1277e34a9f974ff224c7,E,B,B,B,C,C. pain
b2e81809ec3b362fe74ee3ffcabcfdb2,D,B,A,B,E,E. fitness center
b83bd22293f7a568bb252284c30ce794,D,A,E,C,D,D. vegetable
57981c6a9d5da85a76862132a8e073fb,B,D,B,A,C,C
6cf454a0c090977244f9230f1f378101,D,B,D,A,E,E. orchestra
224ee9278a5d86a20259060906f98534,C,B,A,B,C,C
ac537f9449ac031158ec6b26818c76f0,E,C,B,C,E,E
bedecf8ae38e7a53da80867ce3bbf109,B,E,E,E,B,B
8e488bdeb73407ee3b5607c5e8199c4c,A,D,D,D,A,A
a771ea8c42519d651e2b1ab36a6187b7,A,D,D,D,E,E. close
adab3ab59ebc571bb6ad7fe9fe83e658,A,E,C,E,A,A. sitting down
ef5c48e2dda987a571e38050bc025089,D,E,E,E,D,D. rare
e4e75b4db04649655944f498d692a8b0,D,E,E,E,D,D. grief
186b8452b77887245e8a03b50763e5d9,B,E,A,E,A,A
c3b6280d05a9f9c5b031fcbeaa0ce695,D,A,B,B,D,D. canada
7d0dc85078e9a3f6f75c0748f8f35cff,B,A,A,A,B,B
4cfd8cde494308c8398b5c098fab7513,B,D,A,D,C,C
6ed5fecfcd524d8317379bb30a4d0155,B,D,E,D,B,B. patience
10c1c0850b36483acd704fcfbc4977f1,C,E,B,E,C,C
2cf37e30fd473813d6f771c834be059f,D,A,A,E,B,B
a101c1e16d7a981e4b45bf7877331e9a,C,B,E,B,C,C. go on vacation
281cfc48534dff007f079127d783d896,C,A,D,A,C,C
5281d93d60f0211457be3fbe391b6953,D,E,D,E,B,B
e265c5c0ca20d6e00c9fa8f319d8a70e,C,A,B,A,C,C
6a863576a54d17a6532e124a8b2ac15c,B,E,E,E,B,B
24bb2394b6bd778b607ca923aee8e994,A,A,A,A,B,B
be24e81e1761b422038365cd06e82edd,D,B,E,A,D,D
99a48d64cd006ffea87cfa90b70a1779,C,E,D,D,C,C. dairy farm
621d52d498adeb41ecb372b53b0fcaa1,C,E,C,E,C,C
2c1f36267c3663cd1bb22e33f297be1b,D,E,B,E,B,B
0a678030fce19b9117ae66c9c25de176_1,D,C,D,C,E,E. nostalgia
fcd70a597379ac881085a01e342ad14d,C,B,E,B,B,B
ee17387dd4b07989289d3bb52af6e1bd,D,D,D,D,D,D
4c1c40318e80663bff06da16b25ee2fa,B,A,D,A,A,A
cd82b8028c5eebd83fe699a378081a27,B,C,C,B,A,A
9d4ba0de43138f1c11fe743fdeec3711,E,B,C,A,E,E. menu
425b0b6a8a1ab08dd22112225f7d5b80,B,C,D,C,E,E. audience
d628915698086f4ce0803d11c956c81f,C,B,A,B,C,C. battlefield
1b3bf9c8c110a5a99112d8b2a9c7b2fc,E,E,E,E,E,E
7056e96e868c41ea64b83d64ca04a17a,D,A,C,A,D,D. getting tired
c25090c0c98a9f6d3422fc18ad619485,B,E,B,E,C,C. cupboard
7914facfac0229988dbd1f08de595257,A,B,A,B,A,A
426b4d98b3be2bba2da369201df57b93,A,E,C,E,A,A
a761edb5bcd7ba65469c728120d784b0,E,B,B,B,E,E. front door
9527d2260447025abb4c16c01a94362e,A,E,E,B,A,A
053cf211b1d127fd8367a6b525a9b5d1,D,A,A,A,D,D. making money
61db8bfe6897f7e9c94ca01f18b81247,B,E,D,D,B,B
8925c36be89c1dac1895bfcaa00af669,C,D,A,D,E,E. cloud
023e0dc9dc6e38d0022071863faf0b24,A,E,C,E,A,A. washing machine
16912e49de8f6dc76587313d412939fb,E,B,A,B,E,E
1d07feee00546a112dec6217c2bb8211,E,A,A,A,E,E
e5560742a17cd947a286bd9554733dd9,D,B,B,E,D,D. read book
1c6276430327d4bd9d1574f7a0ee7279,B,A,A,A,B,B
af05b2fcdea00def1a6b06d92f9e302e,A,D,E,D,E,E. prison
273325ff03af43788ef0c0088b3b3e08,A,C,C,C,D,D
3a50c01dd53dfede034c7a651f5d1b53,E,E,B,D,A,A
ff27630bebc1e4637efd60af36d3aa1a,C,B,E,B,C,C
21ef5bca653dd05e1083efb0088b700a,A,D,A,D,A,A
9a5ae9ae6a2a726264402ae77be3a5f6,E,A,E,A,E,E. splats
30295d0b6555ce0ce93d6d8d203fa3e9,B,C,E,C,E,E. have fun
eea25e5cd3cd9ed7f1456ed15e10f4c5,E,E,D,E,E,E. larger house
8ecfe2162ffddef20926ef2b3bc8044f,A,E,D,E,A,A
1a6d05487564a060d9636c28f3ad0f87,B,D,E,D,B,B
166a64fb204a93679ce2d2bc89c44766,E,A,E,A,C,C. shuddering
fa2f471d6215f07c68fd24a6d6072279,E,E,A,E,D,D. hurt
060a29ea956bac3a63edb3b14d13e17b,D,C,C,C,D,D. clear
db74d4777b797cb02ffeca40109dbf66,A,D,B,D,A,A.
00d1b14120c83326aefe1efc984c9b99,A,A,A,A,C,C
64539b804a1bc60aeaa08445a4a73e56,C,D,D,E,C,C
31639b8e660f6067c5e7fdad401c691d,E,B,B,B,E,E. sheet music
700b354741df6b360ca2b18d3eaa90f3,A,E,A,B,B,B
0c7fbd3c7fdcb5eb691976cb9bdb19c9,D,E,B,E,D,D
3a8f31e4c2cc4a8afab6bcd8c853ef5d,A,C,E,C,A,A
cec56d3dcd19e8e6bfd22f030fb76b79,C,C,E,C,C,C. bakery
cfdd7683578d568936fbe383eeabf59f,E,C,A,C,E,E
390eef19c5f2b7fbd42f56cf036e1fd3,A,B,B,A,A,A
9c9b4bcecee97fc89d278e6d80b3bd54,C,C,C,B,A,A
8b88ad5408773ff4d936ba9abb4e581f,B,E,E,E,B,B
d4bd50180e11e2801e7285938b5d522f,B,A,C,A,B,B
38803891b0daa4025b532e33fa99f5fd,C,D,B,D,E,E. rooster
e7597fcdf83b8699cb72e8be21a8ccc4,A,B,A,B,A,A
88418e588c6953523a6392ba0ea700dc,C,C,A,C,C,C
3fe45ab3bd4a844ea290050fc0ece8c1,B,A,B,A,B,B
9161571d68412336178789272c24de36,D,C,C,C,D,D
9a048000d8616b5f5db61e6c929c5d52,A,C,B,C,E,E
98271e0826e61225312803264c1b5c79,C,E,E,E,C,C
492c66f8eef0a7728604dfde2897fc83,A,D,B,D,A,A. kitchen
21d041c256ae7259440afcb96ecda7cd,C,A,E,A,D,D
efbc56534bb0b203b8d0f45894f64590,D,D,E,D,D,D.
8817dade72e2a2f4cb6c6931c866e286,B,C,A,C,B,B
d1d80f91dc752e4cc436c2f388b0825a,C,C,C,C,C,C
cf4fe362fd2cdd6be4da8ab4254a5450,A,A,A,A,A,A. front door
8558b1ac797ef33603f0282b6f48ec11,D,B,C,B,D,D
7708588b79ab24c24924c149ffeda636,C,D,B,D,C,C
1849cd3efcd63552fb823d5718a0e3ca,C,E,A,E,A,A. indigestion
f04d768ab0436b966b2700bb326932a4,B,E,E,E,B,B
edc64e02a623d1e2fac666eae4daebd2,A,A,B,E,A,A
f25e636cdce825df2424c6a15df9a3d7,A,C,D,E,A,A. big house
559ae2b0bfc4b4e66e1acea8b11b485d,B,A,E,A,B,B
80470c5f592040322c50914bb4129d64,B,A,B,E,B,B
8d8f7307cc607de68ab89e916837754b,A,E,A,E,C,C
6b2fb7c2129402ebcb82add2e6786eee,B,A,D,A,B,B
2712fa7029d5a0d3325792eb0ab4bda1,D,D,D,D,D,D
2c25cc629c5d288661a6dab02a983903,B,A,C,A,B,B
ae46592ede161cf74ae015d6ba85ef56,C,A,B,A,E,E. unfeeling
6e2a23424a446d3b2207dbb735df4087,C,C,C,C,C,C
b104d29dabf27110d37de7a20dc88e7c,A,C,D,C,A,A
d40f27c20fe7b78c4eed93f3236e5e27,B,B,B,B,E,E. chair
91fdc7b432e6044463a85f55c4415105,E,A,C,A,E,E
8905f167f1886d77df77d601e3a52208,B,A,C,A,B,B
6e95e20d2209385bfcc7992e8c89fa4f,E,E,E,B,D,D
6e982b31a550b2758535d871ff3326ed,B,A,A,D,B,B
e3c8dca9b03466e3458d6390d2a743ad,E,B,A,C,E,E
ae139930c36b24e69072739efb56b8f6,C,D,D,A,B,B
3cf2b7edac6248d75d197bfa87178d3c,A,E,D,E,A,A
98717aa79be7f97bd2bc30ddb955bde3,E,D,D,D,E,E. earth
bf02238ab227b089b1abd6c8296ae62c,E,E,B,E,E,E. apartment
1e06fa0be2757295aaa214bd94484581,B,E,C,E,C,C
6ca5d748b657d22d2bb2309f1767b564,B,E,B,C,B,B
fe1c641d51f6b6d6dbde0327bd05254e,D,E,B,E,D,D
419a6fdbcf61d9aab8d74aad67c6fb0e,C,D,B,C,C,C
17e5e2f42d600c5f5c4c38eb2cbd7314,C,C,C,C,C,C
6be9480c1d26d1b7971abca7df2fc9f3,A,D,E,D,C,C. sweating
015a071d30083bc577582aa5bdda4a29,D,C,B,C,D,D. knowledge of music
de66e0357bf7af5de53bcc9fbed593a4,B,C,D,C,B,B
5f53f5fd4074208a09a46dd5a3c2ee10,C,B,B,B,E,E. home
5fb1435d9c3b6181fd52f76be92b2aa4,C,B,E,B,C,C
f463518f238f8f14a28eb0489241ca21,A,B,C,B,E,E.
ade492ecf38a64f428826a487dc6f1af,C,B,A,B,C,C. space center
a163c604a97a9e2a24e80ee2b688cd1a,C,B,B,B,C,C. building
15da6bba033acc29af98c932b5086d43,D,A,A,C,E,E. end pain
a352ca88cd2f2a166b81695a024aef6f,A,B,B,D,A,A
79b0fe7bd10df32690a5bd4c70015813,D,A,B,A,D,D
66f10fa8ef8528be1e1657203fb22cd7,B,B,D,B,B,B
547b59bd29f90bdba406cccba0eedabf,A,A,E,A,A,A
b04a89af6e2dc68d9dfce42b23bf4286,C,B,C,D,A,A.
846a368a6c74259556f8df1a31db77cb,A,C,C,C,A,A
0df9a119ef8988d51b9c7ec3692a8b8f,A,D,C,D,A,A
cc51d7057648d7fce97390dcffb80993,E,E,C,E,E,E. eat corn
ec21d80a4d83e6a64f334e8a387892d7,E,E,B,E,E,E
cbfce67fb3a30f5e7a331181999b835f,D,C,A,C,D,D
75d5c5826a25578a0e6dcd67f039448a,B,D,C,D,A,A
a21240dbb4ec426a273f29867279675a,C,E,E,C,C,C.
014985faaf2e1bfe89c0f59f2c6d7868,C,C,E,C,C,C. dangerous
450f53796fbebcda80033c5ba18568fb,A,A,E,A,A,A
88aead3f822edc2bb05a62bef6553af4,C,C,B,C,C,C
46ca6bd9f49dbd1c50f741d57e992f2c,D,E,C,E,E,E. study together
532d0f4930a53a1f634d5f4e88c9229d,A,C,E,C,D,D. shed
845aeda340c18bda551ff0ccdf8d36ff,A,D,E,E,D,D. think about
219c5eefed43767ce7fc127c1a9bf372,C,E,B,E,C,C
d16ad1b3e6f6cf7640e195a79814e44d,E,B,C,B,E,E. motorcycle
0033056483ba6423535f0d693d09c4cf_1,C,A,A,B,E,E. shelf
e440c72b49b7e849097c7b84941f757d,D,C,C,C,B,B
86ba68d1d1eee1e96b9c91e647b683ff,E,C,D,C,E,E.
5ce460f91deb51a4a75f27b02055400f,C,B,B,D,B,B
e1f9e9a9768c9404e1d87cbeb46dbe46,E,B,B,B,E,E. engage
019723372ddd53350d4a7e5c295b3f3d,B,A,A,A,B,B
1760e62a728c0ad47d6e335e86b79959,D,B,C,D,D,D. compete with each other
ffb12644111a2dafcf8046dd9e3d90c7,A,D,D,D,A,A
7c85b1f41772249434e239133d5ec29d,A,E,A,A,A,A
17d74e68f303b16a0be1eac1bd83b75c,E,B,D,A,E,E. backpack
a406fbf1b10901edf09bab84f93e1934,C,B,E,B,B,B. entertainment
7a91e4eaeae10587d4e2825059653676,C,E,E,E,C,C. at home
42d7d7be21fa10c33349698467034f8c,A,D,D,D,A,A. open meadow
72ef2d003d1e0b0fb5c0b7e8ed4a1435,B,D,D,E,B,B
8880e7de8b2393d5bc9ce6c25c9de663,B,E,A,E,B,B
c069068d43d4121fc6109d97b8ba95fb,E,A,B,A,D,D
c71eb7cd83924eb47dfdc9c8994fdd5a,C,C,A,C,B,B
f024f923d78e5c0a4c0c4baa3ddccf05,C,D,E,D,A,A
